date_key,stock_key,open_price,high_price,low_price,close_price,trading_volume,audit_key,_created_at,_updated_at,_source_file
20130913,3,5.99,6.04,5.99,6.01,326650,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20130916,3,6.16,6.23,6.13,6.18,718300,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20130917,3,6.23,6.4,6.21,6.33,1104560,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20130918,3,6.33,6.33,6.18,6.18,352070,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20130919,3,6.23,6.31,6.18,6.18,541550,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20130920,3,6.23,6.26,6.11,6.26,1632120,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20130923,3,6.23,6.23,6.11,6.21,248800,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20130924,3,6.21,6.33,6.16,6.26,196450,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20130925,3,6.28,6.35,6.21,6.28,239890,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20130926,3,6.31,6.33,6.16,6.28,314840,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20130927,3,6.28,6.35,6.26,6.33,305180,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20130930,3,6.35,6.62,6.35,6.6,850970,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131001,3,6.6,6.82,6.6,6.8,1317150,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131002,3,6.77,6.92,6.77,6.85,636820,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131003,3,6.85,6.85,6.72,6.8,416050,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131004,3,6.8,6.94,6.72,6.89,409850,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131007,3,6.94,6.99,6.89,6.97,376080,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131008,3,6.97,7.12,6.92,7.12,790490,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131009,3,7.04,7.12,7.02,7.02,335050,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131010,3,7.02,7.07,6.97,6.97,221130,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131011,3,7.02,7.09,7.02,7.07,432490,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131014,3,7.07,7.12,7.07,7.07,358640,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131015,3,7.07,7.12,7.02,7.09,246130,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131016,3,7.12,7.34,7.09,7.31,549920,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131017,3,7.34,7.34,7.21,7.24,244580,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131018,3,7.24,7.29,7.19,7.29,183840,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131021,3,7.31,7.31,7.24,7.26,149520,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131022,3,7.26,7.29,7.19,7.21,237630,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131023,3,7.26,7.41,7.26,7.39,767030,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131024,3,7.31,7.39,7.31,7.34,275800,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131025,3,7.36,7.36,7.31,7.36,313500,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131028,3,7.36,7.36,7.21,7.24,127840,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131029,3,7.14,7.26,7.14,7.26,200890,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131030,3,7.24,7.31,7.21,7.21,102450,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131031,3,7.29,7.31,7.21,7.24,306730,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131101,3,7.29,7.29,7.21,7.21,55140,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131104,3,7.19,7.21,7.09,7.09,302890,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131105,3,7.12,7.21,7.09,7.21,160270,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131106,3,7.26,7.29,7.21,7.29,100630,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131107,3,7.29,7.34,7.26,7.31,336660,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131108,3,7.21,7.34,7.21,7.31,177490,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131111,3,7.21,7.36,7.21,7.36,350210,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131112,3,7.34,7.34,7.26,7.29,238320,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131113,3,7.24,7.29,7.24,7.24,237390,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131114,3,7.21,7.29,7.21,7.26,83190,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131115,3,7.26,7.29,7.26,7.29,100880,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131118,3,7.29,7.36,7.29,7.31,155410,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131119,3,7.12,7.26,7.12,7.14,484590,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131120,3,7.14,7.19,7.09,7.19,498340,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131121,3,7.16,7.24,7.09,7.09,508680,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131122,3,7.12,7.12,7.07,7.09,214450,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131125,3,7.14,7.14,7.07,7.09,226190,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131126,3,7.09,7.12,7.02,7.02,179560,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131127,3,7.02,7.07,6.92,6.94,579660,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131128,3,6.94,6.94,6.87,6.94,192780,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131129,3,6.94,6.99,6.92,6.99,247990,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131202,3,6.99,7.02,6.94,6.97,68290,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131203,3,6.94,6.99,6.94,6.97,335130,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131204,3,6.97,6.97,6.89,6.89,176890,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131205,3,6.89,6.89,6.72,6.75,797050,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131206,3,6.82,6.87,6.8,6.85,88990,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131209,3,6.87,6.87,6.8,6.87,217550,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131210,3,6.87,6.87,6.8,6.82,134190,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131211,3,6.8,6.82,6.7,6.7,176860,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131212,3,6.7,6.7,6.6,6.62,300100,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131213,3,6.6,6.62,6.55,6.55,337670,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131216,3,6.53,6.58,6.48,6.5,538500,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131217,3,6.5,6.6,6.5,6.58,305950,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131218,3,6.55,6.65,6.55,6.6,1290810,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131219,3,6.6,6.72,6.58,6.67,2255780,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131220,3,6.67,6.67,6.58,6.58,2834510,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131223,3,6.62,6.65,6.58,6.65,809720,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131224,3,6.62,6.62,6.55,6.6,1112870,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131225,3,6.6,6.6,6.53,6.58,600280,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131226,3,6.58,6.62,6.55,6.62,621860,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131227,3,6.62,6.65,6.58,6.58,602070,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131230,3,6.55,6.6,6.48,6.48,883410,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20131231,3,6.53,6.6,6.48,6.58,377610,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140102,3,6.6,6.6,6.53,6.55,333900,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140103,3,6.55,6.7,6.55,6.67,813360,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140106,3,6.7,6.72,6.62,6.65,375890,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140107,3,6.75,6.85,6.72,6.8,2372530,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140108,3,6.82,6.89,6.77,6.89,1474370,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140109,3,6.89,6.97,6.87,6.94,697120,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140110,3,6.94,6.97,6.82,6.82,855370,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140113,3,6.82,6.82,6.65,6.75,1691140,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140114,3,6.75,6.82,6.72,6.8,983210,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140115,3,6.82,6.85,6.75,6.8,729090,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140116,3,6.8,6.85,6.75,6.8,1361150,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140117,3,6.85,7.07,6.85,6.97,2643720,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140120,3,7.02,7.34,6.99,7.16,2886110,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140121,3,7.21,7.26,6.99,7.26,1899570,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140122,3,7.29,7.29,7.14,7.16,1489060,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140123,3,7.16,7.24,7.12,7.19,1020730,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140124,3,7.19,7.19,7.04,7.09,1152110,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140127,3,7.09,7.09,6.99,6.99,743890,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140206,3,6.99,6.99,6.82,6.85,1232150,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140207,3,6.87,6.92,6.8,6.82,693300,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140210,3,6.85,6.94,6.8,6.94,488760,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140211,3,6.97,7.02,6.92,6.94,954100,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140212,3,6.94,7.12,6.94,7.12,1140490,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140213,3,7.16,7.21,7.09,7.09,924000,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140214,3,7.09,7.16,7.09,7.12,638900,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140217,3,7.12,7.14,7.02,7.07,702690,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140218,3,7.04,7.12,7.04,7.12,686890,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140219,3,7.14,7.16,7.09,7.14,810790,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140220,3,7.16,7.29,7.07,7.14,1245820,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140221,3,7.16,7.16,7.09,7.12,489570,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140224,3,7.14,7.16,7.09,7.14,430120,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140225,3,7.14,7.21,7.14,7.21,1179140,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140226,3,7.31,7.48,7.31,7.43,1692630,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140227,3,7.43,7.61,7.43,7.48,1604570,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140228,3,7.48,7.7,7.36,7.51,1322660,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140303,3,7.61,7.61,7.31,7.31,1194230,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140304,3,7.21,7.41,7.16,7.31,996660,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140305,3,7.31,7.43,7.31,7.36,678050,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140306,3,7.36,7.39,7.31,7.36,553810,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140307,3,7.36,7.41,7.34,7.34,760200,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140310,3,7.34,7.61,7.34,7.56,893900,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140311,3,7.56,7.7,7.56,7.63,1440940,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140312,3,7.61,7.68,7.51,7.51,1081320,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140313,3,7.51,7.66,7.51,7.66,796550,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140314,3,7.7,7.7,7.56,7.68,820920,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140317,3,7.58,7.61,7.51,7.56,910890,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140318,3,7.56,7.56,7.46,7.48,576830,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140319,3,7.48,7.61,7.48,7.58,801270,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140320,3,7.58,7.61,7.51,7.53,689800,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140321,3,7.56,7.8,7.53,7.63,3372760,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140324,3,7.75,7.85,7.73,7.8,1332010,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140325,3,7.83,7.88,7.7,7.78,1244340,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140326,3,7.75,7.78,7.41,7.46,1491940,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140327,3,7.46,7.53,7.39,7.46,1248890,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140328,3,7.46,7.63,7.46,7.56,980460,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140331,3,7.56,7.7,7.51,7.56,1075020,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140401,3,7.58,7.78,7.46,7.63,1542170,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140402,3,7.63,7.73,7.51,7.66,752860,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140403,3,7.7,7.73,7.63,7.68,619120,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140404,3,7.73,7.73,7.66,7.68,354790,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140407,3,7.63,7.75,7.63,7.7,504290,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140408,3,7.68,7.73,7.68,7.73,772700,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140410,3,7.75,7.78,7.66,7.66,870900,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140411,3,7.66,7.66,7.58,7.61,658470,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140414,3,7.61,7.61,7.51,7.53,659610,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140415,3,7.56,7.56,7.34,7.36,945980,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140416,3,7.36,7.41,6.87,7.21,799140,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140417,3,7.31,7.31,7.19,7.21,1063560,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140418,3,7.31,7.31,7.09,7.09,669860,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140421,3,6.99,7.19,6.99,6.99,555160,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140422,3,6.99,7.19,6.99,7.12,455180,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140423,3,7.16,7.29,7.09,7.12,1228250,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140424,3,7.12,7.14,7.07,7.12,495860,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140425,3,7.12,7.14,7.04,7.12,618400,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140428,3,6.99,7.12,6.97,6.99,843660,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140429,3,7.07,7.09,6.97,7.07,168700,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140505,3,6.99,7.07,6.62,6.65,613130,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140506,3,6.62,6.67,6.35,6.5,569510,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140507,3,6.62,6.62,6.48,6.55,312630,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140508,3,6.5,6.5,6.11,6.11,1770040,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140509,3,5.91,6.26,5.91,6.23,907580,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140512,3,6.13,6.23,5.82,5.84,1179560,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140513,3,5.84,5.96,5.77,5.96,764660,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140514,3,5.96,6.38,5.96,6.38,1159110,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140515,3,6.38,6.53,6.13,6.35,1470070,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140516,3,6.26,6.62,6.26,6.62,630360,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140519,3,6.65,6.72,6.53,6.72,574880,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140520,3,6.62,6.72,6.5,6.7,280870,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140521,3,6.72,6.72,6.6,6.67,289340,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140522,3,6.67,6.7,6.62,6.62,463230,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140523,3,6.62,6.62,6.45,6.45,493560,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140526,3,6.58,6.7,6.45,6.7,319920,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140527,3,6.7,6.99,6.67,6.99,482210,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140528,3,6.99,7.14,6.99,7.09,849320,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140529,3,7.12,7.16,6.97,7.02,360170,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140530,3,7.02,7.12,6.97,7.12,397450,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140602,3,7.14,7.14,6.97,7.12,306000,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140603,3,7.12,7.12,7.07,7.09,229670,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140604,3,7.02,7.07,6.94,6.99,68300,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140605,3,6.87,6.97,6.85,6.85,208520,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140606,3,6.99,7.12,6.94,7.07,331530,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140609,3,7.09,7.14,7.04,7.07,373710,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140610,3,7.09,7.12,7.02,7.02,304310,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140611,3,7.07,7.14,7.04,7.14,329650,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140612,3,7.24,7.46,7.21,7.31,535340,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140613,3,7.39,7.41,7.34,7.39,286880,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20140616,3,7.34,7.34,7.24,7.34,692070,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
