timestamp,date_key,stock_key,session_key,matched_price,matched_volume,cumulative_volume
2026-06-19 09:59:20,20260619,2,2,23.01,2180,5131310
2026-06-19 09:59:21,20260619,2,2,22.95,2620,5137180
2026-06-19 09:59:25,20260619,2,2,22.93,4190,5141370
2026-06-19 09:59:27,20260619,2,2,22.93,400,5141770
2026-06-19 09:59:27,20260619,2,2,22.94,3640,5145410
2026-06-19 09:59:32,20260619,2,2,23.04,2100,5147510
2026-06-19 09:59:34,20260619,2,2,23.07,4620,5152130
2026-06-19 09:59:35,20260619,2,2,23.1,610,5152740
2026-06-19 09:59:39,20260619,2,2,23.09,3770,5156510
2026-06-19 09:59:41,20260619,2,2,23.01,300,5157620
2026-06-19 09:59:41,20260619,2,2,23.04,810,5157320
2026-06-19 09:59:42,20260619,2,2,22.98,250,5157870
2026-06-19 09:59:46,20260619,2,2,23.0,4440,5162310
2026-06-19 09:59:54,20260619,2,2,22.92,250,5162560
2026-06-19 09:59:56,20260619,2,2,22.94,4110,5166670
2026-06-19 10:00:02,20260619,2,2,22.94,1840,5168510
2026-06-19 10:00:03,20260619,2,2,22.98,3210,5171720
2026-06-19 10:00:08,20260619,2,2,22.85,4490,5184760
2026-06-19 10:00:08,20260619,2,2,22.87,870,5180270
2026-06-19 10:00:08,20260619,2,2,22.89,3470,5179400
2026-06-19 10:00:08,20260619,2,2,22.94,4210,5175930
2026-06-19 10:00:09,20260619,2,2,22.89,2490,5187250
2026-06-19 10:00:10,20260619,2,2,22.93,460,5187710
2026-06-19 10:00:11,20260619,2,2,23.03,2410,5190120
2026-06-19 10:00:11,20260619,2,2,23.0,4090,5194210
2026-06-19 10:00:12,20260619,2,2,22.84,2220,5196430
2026-06-19 10:00:13,20260619,2,2,22.82,2020,5198450
2026-06-19 10:00:14,20260619,2,2,22.83,690,5199140
2026-06-19 10:00:17,20260619,2,2,22.86,1980,5201120
2026-06-19 10:00:19,20260619,2,2,22.88,2760,5203880
2026-06-19 10:00:19,20260619,2,2,22.85,1350,5205230
2026-06-19 10:00:20,20260619,2,2,22.94,2120,5207350
2026-06-19 10:00:21,20260619,2,2,22.89,3310,5210660
2026-06-19 10:00:23,20260619,2,2,22.87,3910,5214570
2026-06-19 10:00:24,20260619,2,2,22.82,410,5214980
2026-06-19 10:00:25,20260619,2,2,22.82,4120,5219100
2026-06-19 10:00:30,20260619,2,2,22.9,3210,5222310
2026-06-19 10:00:34,20260619,2,2,22.89,2700,5225010
2026-06-19 10:00:36,20260619,2,2,22.89,3960,5228970
2026-06-19 10:00:37,20260619,2,2,22.8,4210,5233180
2026-06-19 10:00:38,20260619,2,2,22.79,3550,5236730
2026-06-19 10:00:39,20260619,2,2,22.84,4800,5241530
2026-06-19 10:00:40,20260619,2,2,22.83,1030,5242560
2026-06-19 10:00:43,20260619,2,2,22.82,3370,5245930
2026-06-19 10:00:44,20260619,2,2,22.87,1090,5247020
2026-06-19 10:00:45,20260619,2,2,22.86,2940,5249960
2026-06-19 10:00:45,20260619,2,2,22.92,4700,5254660
2026-06-19 10:00:52,20260619,2,2,22.86,3240,5257900
2026-06-19 10:00:56,20260619,2,2,22.89,340,5258240
2026-06-19 10:00:57,20260619,2,2,22.97,4150,5262390
2026-06-19 10:01:01,20260619,2,2,23.02,3620,5266010
2026-06-19 10:01:02,20260619,2,2,22.93,3660,5269670
2026-06-19 10:01:06,20260619,2,2,22.9,1260,5270930
2026-06-19 10:01:07,20260619,2,2,22.88,2080,5273010
2026-06-19 10:01:08,20260619,2,2,22.94,2880,5275890
2026-06-19 10:01:08,20260619,2,2,22.87,790,5276680
2026-06-19 10:01:09,20260619,2,2,22.82,3440,5280120
2026-06-19 10:01:12,20260619,2,2,22.74,880,5281000
2026-06-19 10:01:12,20260619,2,2,22.7,4330,5285330
2026-06-19 10:01:14,20260619,2,2,22.68,380,5289570
2026-06-19 10:01:14,20260619,2,2,22.63,3630,5288960
2026-06-19 10:01:14,20260619,2,2,22.71,230,5289190
2026-06-19 10:01:19,20260619,2,2,22.72,1530,5291100
2026-06-19 10:01:19,20260619,2,2,22.72,4860,5295960
2026-06-19 10:01:19,20260619,2,2,22.72,3520,5299480
2026-06-19 10:01:22,20260619,2,2,22.69,190,5299670
2026-06-19 10:01:23,20260619,2,2,22.73,560,5300230
2026-06-19 10:01:25,20260619,2,2,22.73,2690,5302920
2026-06-19 10:01:26,20260619,2,2,22.74,210,5303130
2026-06-19 10:01:31,20260619,2,2,22.71,3070,5306200
2026-06-19 10:01:33,20260619,2,2,22.69,2350,5308550
2026-06-19 10:01:37,20260619,2,2,22.72,2690,5311240
2026-06-19 10:01:40,20260619,2,2,22.73,930,5312170
2026-06-19 10:01:40,20260619,2,2,22.73,3570,5315740
2026-06-19 10:01:46,20260619,2,2,22.7,3570,5319310
2026-06-19 10:01:48,20260619,2,2,22.77,4070,5323530
2026-06-19 10:01:48,20260619,2,2,22.77,2560,5326090
2026-06-19 10:01:48,20260619,2,2,22.79,150,5319460
2026-06-19 10:01:50,20260619,2,2,22.84,4510,5332880
2026-06-19 10:01:50,20260619,2,2,22.86,1840,5328370
2026-06-19 10:01:50,20260619,2,2,22.76,440,5326530
2026-06-19 10:01:51,20260619,2,2,22.82,740,5333620
2026-06-19 10:01:53,20260619,2,2,22.83,1560,5335180
2026-06-19 10:01:54,20260619,2,2,22.79,660,5335840
2026-06-19 10:01:56,20260619,2,2,22.8,2020,5337860
2026-06-19 10:01:57,20260619,2,2,22.92,220,5338080
2026-06-19 10:01:57,20260619,2,2,22.93,4010,5342090
2026-06-19 10:01:59,20260619,2,2,22.95,270,5342360
2026-06-19 10:02:02,20260619,2,2,22.91,2550,5344910
2026-06-19 10:02:03,20260619,2,2,23.0,1720,5346630
2026-06-19 10:02:04,20260619,2,2,23.09,3520,5350150
2026-06-19 10:02:10,20260619,2,2,23.14,1230,5351380
2026-06-19 10:02:11,20260619,2,2,23.17,2910,5354290
2026-06-19 10:02:11,20260619,2,2,23.16,2420,5356710
2026-06-19 10:02:12,20260619,2,2,23.18,1750,5358460
2026-06-19 10:02:12,20260619,2,2,23.13,4770,5363230
2026-06-19 10:02:14,20260619,2,2,23.08,3310,5366540
2026-06-19 10:02:17,20260619,2,2,23.0,350,5366890
2026-06-19 10:02:18,20260619,2,2,23.02,1350,5368240
2026-06-19 10:02:19,20260619,2,2,22.96,3220,5371460
2026-06-19 10:02:19,20260619,2,2,22.93,4930,5376390
2026-06-19 10:02:21,20260619,2,2,22.93,2900,5379290
2026-06-19 10:02:24,20260619,2,2,22.98,2950,5382240
2026-06-19 10:02:24,20260619,2,2,22.95,4750,5386990
2026-06-19 10:02:28,20260619,2,2,23.0,4000,5390990
2026-06-19 10:02:29,20260619,2,2,23.05,2920,5393910
2026-06-19 10:02:29,20260619,2,2,23.0,1480,5395390
2026-06-19 10:02:29,20260619,2,2,23.05,1100,5396490
2026-06-19 10:02:32,20260619,2,2,23.04,4010,5400500
2026-06-19 10:02:33,20260619,2,2,23.01,200,5400700
2026-06-19 10:02:34,20260619,2,2,23.0,3910,5404610
2026-06-19 10:02:36,20260619,2,2,23.0,2250,5406860
2026-06-19 10:02:41,20260619,2,2,22.98,390,5407250
2026-06-19 10:02:43,20260619,2,2,22.94,1030,5408280
2026-06-19 10:02:46,20260619,2,2,22.9,1250,5409530
2026-06-19 10:02:46,20260619,2,2,22.91,2800,5412330
2026-06-19 10:02:50,20260619,2,2,22.9,4490,5416820
2026-06-19 10:02:51,20260619,2,2,22.93,3000,5419820
2026-06-19 10:02:52,20260619,2,2,22.93,480,5420300
2026-06-19 10:02:55,20260619,2,2,22.93,330,5420630
2026-06-19 10:02:58,20260619,2,2,22.96,2730,5423360
2026-06-19 10:03:09,20260619,2,2,23.03,520,5423880
2026-06-19 10:03:11,20260619,2,2,23.11,1790,5425670
2026-06-19 10:03:11,20260619,2,2,23.17,3490,5429160
2026-06-19 10:03:16,20260619,2,2,23.22,1780,5430940
2026-06-19 10:03:16,20260619,2,2,23.32,3120,5434060
2026-06-19 10:03:18,20260619,2,2,23.34,350,5434410
2026-06-19 10:03:21,20260619,2,2,23.47,4810,5441110
2026-06-19 10:03:21,20260619,2,2,23.36,1890,5436300
2026-06-19 10:03:29,20260619,2,2,23.33,1590,5442700
2026-06-19 10:03:32,20260619,2,2,23.32,1420,5444120
2026-06-19 10:03:34,20260619,2,2,23.39,1520,5445640
2026-06-19 10:03:34,20260619,2,2,23.44,1730,5447370
2026-06-19 10:03:39,20260619,2,2,23.56,1100,5448470
2026-06-19 10:03:40,20260619,2,2,23.57,720,5449190
2026-06-19 10:03:43,20260619,2,2,23.55,1020,5450210
2026-06-19 10:03:44,20260619,2,2,23.53,2160,5452370
2026-06-19 10:03:48,20260619,2,2,23.63,4420,5461630
2026-06-19 10:03:48,20260619,2,2,23.55,4840,5457210
2026-06-19 10:03:50,20260619,2,2,23.71,3200,5464830
2026-06-19 10:03:53,20260619,2,2,23.71,810,5465640
2026-06-19 10:03:55,20260619,2,2,23.72,690,5466330
2026-06-19 10:03:56,20260619,2,2,23.69,4500,5470830
2026-06-19 10:03:58,20260619,2,2,23.66,380,5471210
2026-06-19 10:03:58,20260619,2,2,23.72,280,5471490
2026-06-19 10:03:58,20260619,2,2,23.8,4880,5476370
2026-06-19 10:04:00,20260619,2,2,23.76,820,5477190
2026-06-19 10:04:06,20260619,2,2,23.8,4030,5488910
2026-06-19 10:04:06,20260619,2,2,23.77,4030,5481220
2026-06-19 10:04:06,20260619,2,2,23.76,3660,5484880
2026-06-19 10:04:07,20260619,2,2,23.78,2550,5491460
2026-06-19 10:04:07,20260619,2,2,23.69,4900,5496360
2026-06-19 10:04:13,20260619,2,2,23.74,4820,5501180
2026-06-19 10:04:13,20260619,2,2,23.72,3220,5504400
2026-06-19 10:04:16,20260619,2,2,23.73,4490,5513360
2026-06-19 10:04:16,20260619,2,2,23.71,4470,5508870
2026-06-19 10:04:18,20260619,2,2,23.69,960,5522270
2026-06-19 10:04:18,20260619,2,2,23.78,4620,5521310
2026-06-19 10:04:18,20260619,2,2,23.75,3330,5516690
2026-06-19 10:04:19,20260619,2,2,23.72,3680,5525950
2026-06-19 10:04:19,20260619,2,2,23.63,1920,5527870
2026-06-19 10:04:22,20260619,2,2,23.66,2060,5529930
2026-06-19 10:04:24,20260619,2,2,23.72,2530,5532460
2026-06-19 10:04:25,20260619,2,2,23.65,3370,5535830
2026-06-19 10:04:27,20260619,2,2,23.67,4740,5540570
2026-06-19 10:04:29,20260619,2,2,23.72,3940,5544510
2026-06-19 10:04:31,20260619,2,2,23.7,1270,5545780
2026-06-19 10:04:34,20260619,2,2,23.73,4050,5549830
2026-06-19 10:04:36,20260619,2,2,23.59,4280,5554110
2026-06-19 10:04:38,20260619,2,2,23.65,3810,5557920
2026-06-19 10:04:38,20260619,2,2,23.65,4710,5562630
2026-06-19 10:04:39,20260619,2,2,23.64,910,5563540
2026-06-19 10:04:39,20260619,2,2,23.69,4670,5568210
2026-06-19 10:04:40,20260619,2,2,23.77,2560,5570770
2026-06-19 10:04:42,20260619,2,2,23.8,4720,5575490
2026-06-19 10:04:43,20260619,2,2,23.88,2430,5577920
2026-06-19 10:04:49,20260619,2,2,23.83,4760,5586940
2026-06-19 10:04:49,20260619,2,2,23.8,4260,5582180
2026-06-19 10:04:50,20260619,2,2,23.83,4910,5591850
2026-06-19 10:04:50,20260619,2,2,23.79,3740,5595590
2026-06-19 10:04:50,20260619,2,2,23.69,1620,5597210
2026-06-19 10:04:53,20260619,2,2,23.72,2810,5600020
2026-06-19 10:04:53,20260619,2,2,23.76,4010,5604030
2026-06-19 10:04:54,20260619,2,2,23.83,440,5604470
2026-06-19 10:04:58,20260619,2,2,23.89,2220,5606690
2026-06-19 10:05:04,20260619,2,2,23.92,4390,5613280
2026-06-19 10:05:04,20260619,2,2,23.85,2200,5608890
2026-06-19 10:05:05,20260619,2,2,23.99,1480,5614760
2026-06-19 10:05:09,20260619,2,2,23.97,1980,5616740
2026-06-19 10:05:13,20260619,2,2,23.98,3090,5619830
2026-06-19 10:05:15,20260619,2,2,23.93,4040,5623870
2026-06-19 10:05:19,20260619,2,2,24.0,2610,5626480
2026-06-19 10:05:20,20260619,2,2,23.93,4040,5630520
2026-06-19 10:05:22,20260619,2,2,23.95,1590,5632110
2026-06-19 10:05:28,20260619,2,2,23.92,3500,5635610
2026-06-19 10:05:29,20260619,2,2,23.87,2280,5637890
2026-06-19 10:05:30,20260619,2,2,23.77,910,5638800
2026-06-19 10:05:31,20260619,2,2,23.76,1990,5640790
2026-06-19 10:05:36,20260619,2,2,23.7,2430,5643220
2026-06-19 10:05:37,20260619,2,2,23.7,1850,5645070
2026-06-19 10:05:40,20260619,2,2,23.79,2410,5647480
2026-06-19 10:05:41,20260619,2,2,23.8,3670,5651150
2026-06-19 10:05:42,20260619,2,2,23.9,4870,5656020
2026-06-19 10:05:42,20260619,2,2,23.85,720,5656740
2026-06-19 10:05:46,20260619,2,2,23.79,4440,5661180
2026-06-19 10:05:48,20260619,2,2,23.73,2460,5668020
2026-06-19 10:05:48,20260619,2,2,23.74,4380,5665560
2026-06-19 10:05:51,20260619,2,2,23.87,420,5668440
2026-06-19 10:05:52,20260619,2,2,23.79,2220,5670660
2026-06-19 10:05:52,20260619,2,2,23.82,690,5671350
2026-06-19 10:05:54,20260619,2,2,23.78,3880,5675230
2026-06-19 10:05:54,20260619,2,2,23.77,110,5675340
2026-06-19 10:05:54,20260619,2,2,23.71,4060,5679400
2026-06-19 10:05:56,20260619,2,2,23.75,4590,5683990
2026-06-19 10:05:56,20260619,2,2,23.75,660,5684650
2026-06-19 10:05:57,20260619,2,2,23.81,4360,5689010
2026-06-19 10:05:59,20260619,2,2,23.81,3100,5692110
2026-06-19 10:06:01,20260619,2,2,23.72,2960,5695070
2026-06-19 10:06:02,20260619,2,2,23.77,1470,5696540
2026-06-19 10:06:07,20260619,2,2,23.67,2880,5699420
2026-06-19 10:06:08,20260619,2,2,23.58,2230,5701650
2026-06-19 10:06:09,20260619,2,2,23.53,2480,5704130
2026-06-19 10:06:09,20260619,2,2,23.49,2940,5707070
2026-06-19 10:06:12,20260619,2,2,23.55,400,5712370
2026-06-19 10:06:12,20260619,2,2,23.61,2150,5714520
2026-06-19 10:06:12,20260619,2,2,23.56,4900,5711970
2026-06-19 10:06:19,20260619,2,2,23.58,4670,5719190
2026-06-19 10:06:21,20260619,2,2,23.6,2830,5722020
2026-06-19 10:06:21,20260619,2,2,23.62,200,5722220
2026-06-19 10:06:23,20260619,2,2,23.66,3680,5725900
2026-06-19 10:06:23,20260619,2,2,23.63,560,5726460
2026-06-19 10:06:24,20260619,2,2,23.61,120,5726580
2026-06-19 10:06:26,20260619,2,2,23.6,1390,5727970
2026-06-19 10:06:27,20260619,2,2,23.52,4470,5732440
2026-06-19 10:06:28,20260619,2,2,23.51,810,5733250
2026-06-19 10:06:33,20260619,2,2,23.49,1680,5734930
2026-06-19 10:06:37,20260619,2,2,23.52,4010,5738940
2026-06-19 10:06:44,20260619,2,2,23.53,4360,5743300
2026-06-19 10:06:50,20260619,2,2,23.59,4410,5747710
2026-06-19 10:06:51,20260619,2,2,23.6,1390,5749100
2026-06-19 10:06:51,20260619,2,2,23.57,310,5749410
2026-06-19 10:06:52,20260619,2,2,23.57,3890,5753300
2026-06-19 10:06:55,20260619,2,2,23.61,3980,5757280
2026-06-19 10:06:57,20260619,2,2,23.45,2290,5761300
2026-06-19 10:06:57,20260619,2,2,23.48,290,5759010
2026-06-19 10:06:57,20260619,2,2,23.52,1440,5758720
2026-06-19 10:06:58,20260619,2,2,23.47,3420,5764720
2026-06-19 10:06:59,20260619,2,2,23.5,1390,5766110
2026-06-19 10:07:00,20260619,2,2,23.5,410,5766520
2026-06-19 10:07:02,20260619,2,2,23.38,990,5767510
2026-06-19 10:07:04,20260619,2,2,23.29,2680,5770190
2026-06-19 10:07:04,20260619,2,2,23.28,4340,5774530
2026-06-19 10:07:14,20260619,2,2,23.26,3070,5777600
2026-06-19 10:07:16,20260619,2,2,23.23,2580,5783600
2026-06-19 10:07:16,20260619,2,2,23.26,3420,5781020
2026-06-19 10:07:17,20260619,2,2,23.31,4780,5788380
2026-06-19 10:07:17,20260619,2,2,23.2,1820,5790200
2026-06-19 10:07:18,20260619,2,2,23.21,3660,5793860
2026-06-19 10:07:20,20260619,2,2,23.25,4800,5798660
2026-06-19 10:07:20,20260619,2,2,23.29,4640,5803300
2026-06-19 10:07:21,20260619,2,2,23.33,4100,5807400
2026-06-19 10:07:21,20260619,2,2,23.37,4850,5812250
2026-06-19 10:07:24,20260619,2,2,23.34,3930,5816180
2026-06-19 10:07:26,20260619,2,2,23.29,560,5816740
2026-06-19 10:07:27,20260619,2,2,23.19,4870,5821610
2026-06-19 10:07:27,20260619,2,2,23.17,2060,5823670
2026-06-19 10:07:32,20260619,2,2,23.13,4170,5827840
2026-06-19 10:07:35,20260619,2,2,23.19,4640,5832480
2026-06-19 10:07:35,20260619,2,2,23.17,3880,5836360
2026-06-19 10:07:35,20260619,2,2,23.12,430,5836790
2026-06-19 10:07:36,20260619,2,2,23.06,2630,5839420
2026-06-19 10:07:37,20260619,2,2,23.16,4430,5846420
2026-06-19 10:07:37,20260619,2,2,23.16,2570,5841990
2026-06-19 10:07:38,20260619,2,2,23.12,510,5846930
2026-06-19 10:07:40,20260619,2,2,23.13,2980,5849910
2026-06-19 10:07:42,20260619,2,2,23.22,1320,5851230
2026-06-19 10:07:50,20260619,2,2,23.2,360,5851590
2026-06-19 10:07:50,20260619,2,2,23.24,4710,5856300
2026-06-19 10:07:53,20260619,2,2,23.3,680,5856980
2026-06-19 10:07:54,20260619,2,2,23.2,1560,5858540
2026-06-19 10:07:55,20260619,2,2,23.17,1240,5859780
2026-06-19 10:07:57,20260619,2,2,23.22,4950,5864730
2026-06-19 10:07:57,20260619,2,2,23.19,4690,5869420
2026-06-19 10:07:58,20260619,2,2,23.21,3960,5873380
2026-06-19 10:07:59,20260619,2,2,23.15,1370,5876830
2026-06-19 10:07:59,20260619,2,2,23.17,2080,5875460
2026-06-19 10:08:00,20260619,2,2,23.12,3850,5880680
2026-06-19 10:08:00,20260619,2,2,23.15,4920,5885600
2026-06-19 10:08:06,20260619,2,2,23.16,1620,5887220
2026-06-19 10:08:08,20260619,2,2,23.17,3780,5891000
2026-06-19 10:08:09,20260619,2,2,23.29,2800,5893800
2026-06-19 10:08:10,20260619,2,2,23.38,3480,5897280
2026-06-19 10:08:10,20260619,2,2,23.28,4530,5901810
2026-06-19 10:08:11,20260619,2,2,23.35,200,5903250
2026-06-19 10:08:11,20260619,2,2,23.38,320,5903050
2026-06-19 10:08:11,20260619,2,2,23.26,920,5902730
2026-06-19 10:08:12,20260619,2,2,23.46,1960,5905210
2026-06-19 10:08:18,20260619,2,2,23.43,4780,5909990
2026-06-19 10:08:18,20260619,2,2,23.42,1250,5911240
2026-06-19 10:08:20,20260619,2,2,23.47,1710,5912950
2026-06-19 10:08:21,20260619,2,2,23.46,1120,5914070
2026-06-19 10:08:21,20260619,2,2,23.49,2520,5916590
2026-06-19 10:08:25,20260619,2,2,23.56,160,5916750
2026-06-19 10:08:31,20260619,2,2,23.6,3710,5920460
2026-06-19 10:08:32,20260619,2,2,23.69,2650,5924920
2026-06-19 10:08:32,20260619,2,2,23.61,1810,5922270
2026-06-19 10:08:35,20260619,2,2,23.74,2560,5927480
2026-06-19 10:08:36,20260619,2,2,23.7,4840,5932320
2026-06-19 10:08:39,20260619,2,2,23.8,2010,5934330
2026-06-19 10:08:42,20260619,2,2,23.83,1230,5935560
2026-06-19 10:08:43,20260619,2,2,23.82,320,5935880
2026-06-19 10:08:44,20260619,2,2,23.72,3670,5939550
2026-06-19 10:08:45,20260619,2,2,23.65,3230,5942780
2026-06-19 10:08:48,20260619,2,2,23.82,4200,5949830
2026-06-19 10:08:48,20260619,2,2,23.74,2850,5945630
2026-06-19 10:08:49,20260619,2,2,23.83,3820,5953650
2026-06-19 10:08:50,20260619,2,2,23.74,4530,5958180
2026-06-19 10:08:52,20260619,2,2,23.68,1450,5959630
2026-06-19 10:08:53,20260619,2,2,23.6,3660,5963290
2026-06-19 10:08:54,20260619,2,2,23.52,2040,5965330
2026-06-19 10:08:56,20260619,2,2,23.62,2670,5968000
2026-06-19 10:08:56,20260619,2,2,23.72,2870,5970870
2026-06-19 10:08:59,20260619,2,2,23.67,3680,5975340
2026-06-19 10:08:59,20260619,2,2,23.67,790,5971660
2026-06-19 10:09:01,20260619,2,2,23.6,3690,5979030
2026-06-19 10:09:03,20260619,2,2,23.6,450,5979480
2026-06-19 10:09:03,20260619,2,2,23.69,1170,5980650
2026-06-19 10:09:07,20260619,2,2,23.74,330,5980980
2026-06-19 10:09:09,20260619,2,2,23.78,1490,5982470
2026-06-19 10:09:11,20260619,2,2,23.77,4740,5987210
2026-06-19 10:09:13,20260619,2,2,23.83,310,5987520
2026-06-19 10:09:19,20260619,2,2,23.87,3480,5991000
2026-06-19 10:09:19,20260619,2,2,23.89,3380,5994380
2026-06-19 10:09:21,20260619,2,2,23.88,2130,5996510
2026-06-19 10:09:24,20260619,2,2,23.9,3890,6000400
2026-06-19 10:09:26,20260619,2,2,23.91,2330,6002730
2026-06-19 10:09:26,20260619,2,2,23.88,2320,6005050
2026-06-19 10:09:27,20260619,2,2,23.84,900,6005950
2026-06-19 10:09:27,20260619,2,2,23.79,4160,6010110
2026-06-19 10:09:27,20260619,2,2,23.75,3390,6013500
2026-06-19 10:09:31,20260619,2,2,23.74,2000,6015500
2026-06-19 10:09:33,20260619,2,2,23.72,2950,6018450
2026-06-19 10:09:33,20260619,2,2,23.69,1560,6020010
2026-06-19 10:09:35,20260619,2,2,23.65,2910,6022920
2026-06-19 10:09:38,20260619,2,2,23.67,4830,6027750
2026-06-19 10:09:40,20260619,2,2,23.74,3930,6031680
2026-06-19 10:09:41,20260619,2,2,23.74,200,6031880
2026-06-19 10:09:41,20260619,2,2,23.73,2850,6034730
2026-06-19 10:09:43,20260619,2,2,23.69,3830,6038560
2026-06-19 10:09:44,20260619,2,2,23.68,650,6039210
2026-06-19 10:09:47,20260619,2,2,23.74,1820,6041030
2026-06-19 10:09:47,20260619,2,2,23.79,4610,6045640
2026-06-19 10:09:51,20260619,2,2,23.9,3540,6054430
2026-06-19 10:09:51,20260619,2,2,23.84,3120,6048760
2026-06-19 10:09:51,20260619,2,2,23.88,2130,6050890
2026-06-19 10:09:52,20260619,2,2,23.92,2570,6057000
2026-06-19 10:09:52,20260619,2,2,23.94,3230,6060230
2026-06-19 10:09:53,20260619,2,2,23.92,2750,6062980
2026-06-19 10:09:54,20260619,2,2,23.92,310,6063290
2026-06-19 10:09:54,20260619,2,2,23.93,3360,6066650
2026-06-19 10:10:00,20260619,2,2,23.96,330,6066980
2026-06-19 10:10:00,20260619,2,2,23.97,2030,6069010
2026-06-19 10:10:01,20260619,2,2,24.07,1050,6070060
2026-06-19 10:10:02,20260619,2,2,24.01,4780,6074840
2026-06-19 10:10:10,20260619,2,2,24.05,4540,6079380
2026-06-19 10:10:11,20260619,2,2,24.05,2720,6082100
2026-06-19 10:10:21,20260619,2,2,24.05,810,6082910
2026-06-19 10:10:24,20260619,2,2,24.01,2520,6085430
2026-06-19 10:10:24,20260619,2,2,24.06,3920,6089350
2026-06-19 10:10:25,20260619,2,2,24.09,470,6089820
2026-06-19 10:10:29,20260619,2,2,24.13,4140,6093960
2026-06-19 10:10:30,20260619,2,2,24.14,4010,6097970
2026-06-19 10:10:31,20260619,2,2,24.13,3860,6101830
2026-06-19 10:10:35,20260619,2,2,24.12,980,6102810
2026-06-19 10:10:36,20260619,2,2,24.14,370,6103180
2026-06-19 10:10:38,20260619,2,2,24.04,1010,6104190
2026-06-19 10:10:39,20260619,2,2,24.09,630,6104820
2026-06-19 10:10:39,20260619,2,2,24.21,1680,6106500
2026-06-19 10:10:42,20260619,2,2,24.23,3810,6110310
2026-06-19 10:10:43,20260619,2,2,24.22,2370,6112680
2026-06-19 10:10:44,20260619,2,2,24.21,4820,6117500
2026-06-19 10:10:45,20260619,2,2,24.25,3810,6121310
2026-06-19 10:10:48,20260619,2,2,24.28,500,6125660
2026-06-19 10:10:48,20260619,2,2,24.23,3850,6125160
2026-06-19 10:10:51,20260619,2,2,24.27,460,6126120
2026-06-19 10:10:56,20260619,2,2,24.35,1340,6127460
2026-06-19 10:10:56,20260619,2,2,24.44,4310,6131770
2026-06-19 10:10:59,20260619,2,2,24.42,1880,6133650
2026-06-19 10:10:59,20260619,2,2,24.42,3410,6137060
2026-06-19 10:10:59,20260619,2,2,24.42,460,6137520
2026-06-19 10:11:01,20260619,2,2,24.42,1100,6138620
2026-06-19 10:11:03,20260619,2,2,24.31,1990,6141010
2026-06-19 10:11:03,20260619,2,2,24.37,400,6139020
2026-06-19 10:11:04,20260619,2,2,24.38,1550,6142560
2026-06-19 10:11:07,20260619,2,2,24.43,990,6143550
2026-06-19 10:11:08,20260619,2,2,24.48,150,6143700
2026-06-19 10:11:09,20260619,2,2,24.48,4020,6147720
2026-06-19 10:11:11,20260619,2,2,24.58,1480,6149200
2026-06-19 10:11:12,20260619,2,2,24.57,1040,6150240
2026-06-19 10:11:13,20260619,2,2,24.62,1280,6151520
2026-06-19 10:11:13,20260619,2,2,24.55,3750,6155270
2026-06-19 10:11:14,20260619,2,2,24.53,1320,6161830
2026-06-19 10:11:14,20260619,2,2,24.54,1290,6156560
2026-06-19 10:11:14,20260619,2,2,24.53,3950,6160510
2026-06-19 10:11:16,20260619,2,2,24.46,2940,6164770
2026-06-19 10:11:16,20260619,2,2,24.49,3750,6168520
2026-06-19 10:11:20,20260619,2,2,24.55,3860,6172380
2026-06-19 10:11:24,20260619,2,2,24.51,1880,6174260
2026-06-19 10:11:25,20260619,2,2,24.45,4990,6179250
2026-06-19 10:11:27,20260619,2,2,24.41,3340,6182590
2026-06-19 10:11:29,20260619,2,2,24.41,4930,6191680
2026-06-19 10:11:29,20260619,2,2,24.44,4160,6186750
2026-06-19 10:11:30,20260619,2,2,24.4,160,6191840
2026-06-19 10:11:31,20260619,2,2,24.35,3930,6195770
2026-06-19 10:11:38,20260619,2,2,24.45,3210,6198980
2026-06-19 10:11:41,20260619,2,2,24.45,1360,6200340
2026-06-19 10:11:43,20260619,2,2,24.51,860,6201200
2026-06-19 10:11:55,20260619,2,2,24.53,2430,6203630
2026-06-19 10:11:55,20260619,2,2,24.53,3270,6206900
2026-06-19 10:11:56,20260619,2,2,24.53,830,6207730
2026-06-19 10:11:57,20260619,2,2,24.49,4930,6212660
2026-06-19 10:11:59,20260619,2,2,24.47,4730,6217390
2026-06-19 10:12:00,20260619,2,2,24.42,2800,6220190
2026-06-19 10:12:01,20260619,2,2,24.36,3180,6223370
2026-06-19 10:12:01,20260619,2,2,24.46,4360,6227730
2026-06-19 10:12:03,20260619,2,2,24.48,4760,6232490
2026-06-19 10:12:06,20260619,2,2,24.55,4780,6237270
2026-06-19 10:12:07,20260619,2,2,24.51,1290,6238560
2026-06-19 10:12:10,20260619,2,2,24.45,440,6239000
2026-06-19 10:12:10,20260619,2,2,24.4,2160,6241160
2026-06-19 10:12:12,20260619,2,2,24.38,1020,6244970
2026-06-19 10:12:12,20260619,2,2,24.38,2790,6243950
2026-06-19 10:12:15,20260619,2,2,24.37,4620,6249590
2026-06-19 10:12:20,20260619,2,2,24.33,3870,6253460
2026-06-19 10:12:20,20260619,2,2,24.34,1860,6255320
2026-06-19 10:12:25,20260619,2,2,24.35,2830,6258150
2026-06-19 10:12:27,20260619,2,2,24.38,1880,6260030
2026-06-19 10:12:28,20260619,2,2,24.46,1380,6261410
2026-06-19 10:12:29,20260619,2,2,24.5,360,6263110
