date_key,bank_key,total_assets,total_deposits,total_loans,total_equity,num_employees,num_branches,npl_amount,loan_loss_provision,interest_income,interest_expense,net_interest_income,non_interest_expense,personnel_expense,other_expense,profit_before_tax,profit_after_tax,off_balance_sheet,npl_ratio,llp_ratio,roa,roe,nim,cir,eta,etd,lta,ltd,gta,is_imputed
20101231,9,55873084.0,31417279.0,38320847.0,5420283,4254.0,218.0,612774.0,446522.0,4508605.0,3134577.0,1374028.0,1002893.0,353344.0,454282.0,857514.0,659328.0,3090648.0,0.01599061732638634,0.011652195474698146,0.01180045833875932,0.12164088111266516,0.08271489557156242,0.8283249756155375,0.09701062858817673,0.1725255392104453,0.6858552321901544,1.2197379346569128,0.6858552321901544,False
20111231,9,64738195.0,36064013.0,44003078.0,5813765,4368.0,227.0,742012.0,662024.0,7348942.0,4881882.0,2467060.0,1382623.0,629943.0,541633.0,1255507.0,947156.0,5098217.0,0.01686272946633415,0.015044947537533625,0.014630559285750862,0.16291611374040746,0.12644099897542743,0.8330445483331675,0.08980424925347393,0.16120682409913725,0.679708138294557,1.2201381471329882,0.679708138294557,False
20121231,9,69278223.0,50790243.0,50650056.0,6104191,4728.0,229.0,1999628.0,893893.0,7457648.0,4963253.0,2494395.0,1498139.0,572186.0,645477.0,777156.0,577214.0,4097519.0,0.039479285077197154,0.017648410892181443,0.00833182456195506,0.09456027833991433,0.14461051407042136,0.892636479028667,0.0881112525071551,0.12018432359144254,0.731110784986503,0.9972398832586802,0.731110784986503,False
20131231,9,74919708.0,65086791.0,53048986.0,5884997,4827.0,229.0,2118151.0,895869.0,6577505.0,4349923.0,2227582.0,1765737.0,702088.0,702505.0,430195.0,328148.0,4283597.0,0.03992820899536138,0.016887580094367874,0.004379995714879188,0.05576009639427174,0.1099734197487712,0.9342797846881729,0.07855071992538999,0.09041768551778809,0.7080778531598121,0.8150499538377918,0.7080778531598121,False
20141231,9,87108028.0,77417160.0,51849576.0,5641903,,,952630.0,952630.0,5592157.0,4108588.0,1483569.0,1758714.0,622307.0,752782.0,35144.0,26983.0,5959911.0,0.018372956415304148,0.018372956415304148,0.0003097647899915723,0.004782606152569443,0.044284769314992596,0.9940458582763825,0.06476903598368683,0.07287664646959408,0.5952330363855786,0.6697426772048988,0.5952330363855786,False
20151231,9,52869225.0,68526486.0,41644996.0,4392552,,,,1453111.0,4376243.0,3590357.0,785886.0,3010773.0,,1385682.0,-51010.0,-332905.0,,0.01686272946633415,0.03489281161174802,-0.006296763381721597,-0.07578851656167075,0.07685900341661422,1.0077876435851558,0.08308334385457701,0.0641000619818737,0.7876982497852011,0.6077211663822949,0.7876982497852011,True
20161231,9,53432003.0,69469947.0,39738275.0,2131523,,,,1780951.0,2280839.0,3527645.0,-1246806.0,2481887.0,,1099838.0,-2876656.0,-3398003.0,,0.01686272946633415,0.04481701835321236,-0.06359490210389455,-1.5941667061532998,-0.09844170250899595,1.9182157225501424,0.03989225333738658,0.030682663396878654,0.7437167384498014,0.572021092804346,0.7437167384498014,True
20041231,10,8267377.0,6297038.0,5016738.0,531593,,,,,382847.0,254181.0,128666.0,114033.0,34859.0,43609.0,-7722.0,-7722.0,1356546.0,0.018463691071396664,0.010074421475067234,-0.0009340326442110961,-0.014526150645324525,0.04144230267510376,1.0214207250091543,0.06430007969879685,0.08441953184973634,0.6068113260106561,0.7966821861325912,0.6068113260106561,True
20051231,10,11369233.0,8352111.0,6433155.0,835539,1025.0,,71775.0,5466.0,657710.0,441838.0,215872.0,147469.0,50557.0,53422.0,22633.0,15177.0,2860276.0,0.011157045026895825,0.0008496608584745743,0.0013349185472757924,0.018164322670755045,0.04507757522604356,0.9630143478118769,0.07349123727167875,0.100039259535703,0.5658389620478356,0.7702429960521358,0.5658389620478356,False
20061231,10,18323772.0,13141175.0,10207392.0,1946667,1223.0,24.0,86282.0,46124.0,983397.0,631847.0,351550.0,218948.0,85668.0,84830.0,296235.0,196117.0,2908712.0,0.00845289374602249,0.004518686065941232,0.010702872749126109,0.10074501699571627,0.04454857486378185,0.7417373564771627,0.10623724198270967,0.14813492705180473,0.5570573569677685,0.7767488067086847,0.5570573569677685,False
20071231,10,33710424.0,22906123.0,18452151.0,6294943,2360.0,66.0,161461.0,73541.0,1753670.0,1069041.0,684629.0,383486.0,172088.0,157130.0,628847.0,463417.0,4724389.0,0.008750253561224379,0.003985497408947065,0.013746994104850179,0.07361734649543292,0.04648443268614797,0.6978692921118452,0.18673580017860353,0.27481486063791766,0.5473722608769324,0.8055553966945869,0.5473722608769324,False
20081231,10,48247821.0,30877730.0,21232198.0,12844077,3104.0,111.0,1000522.0,376291.0,4196594.0,2876882.0,1319712.0,647577.0,282709.0,282458.0,969232.0,711014.0,4752219.0,0.04712286499965759,0.017722658765710456,0.01473670696962667,0.05535734486798857,0.05018018236567997,0.7843127175411037,0.2662105092787506,0.41596571380085257,0.4400654280324908,0.6876217260789572,0.4400654280324908,False
20091231,10,65448356.0,38766465.0,38381855.0,13353319,3780.0,140.0,703996.0,378769.0,4344177.0,2368869.0,1975308.0,964012.0,458506.0,384539.0,1532751.0,1132463.0,10963825.0,0.018341896190270116,0.0098684391361491,0.01730315426104821,0.08480760476103356,0.07559846565549934,0.6849841911595452,0.20402833342368445,0.34445542042587585,0.5864449062708313,0.9900787961966612,0.5864449062708313,False
20101231,10,131110885.0,58150665.0,62345714.0,13510740,4472.0,183.0,885534.0,628097.0,7544746.0,4661811.0,2882935.0,1256022.0,544314.0,385182.0,2377648.0,1814639.0,5161832.0,0.01420360668257003,0.010074421475067234,0.01384049081813459,0.1343108519592561,0.04258548812194088,0.7133803332199784,0.10304819466362386,0.2323402492473646,0.4755189776958641,1.0721410322650653,0.4755189776958641,False
20111231,10,183567032.0,53652639.0,74663330.0,16302520,5430.0,203.0,1202977.0,618812.0,17549942.0,12246316.0,5303626.0,2076460.0,1050942.0,713941.0,4056293.0,3038864.0,6242415.0,0.016112019112996968,0.008288031085674856,0.016554519441159782,0.18640455586007562,0.04957072269293584,0.7792982332238918,0.08880962895341687,0.30385308726379706,0.4067360526916402,1.3916059189558225,0.4067360526916402,False
20121231,10,170156010.0,70458310.0,74922289.0,15812205,5800.0,206.0,987624.0,606337.0,16931873.0,12030414.0,4901459.0,2761961.0,1119370.0,986399.0,2850997.0,2138655.0,5041950.0,0.013181978463044555,0.008092878742666284,0.01256878907774107,0.13525343239605103,0.05332367976089904,0.8384097438970284,0.0929276903002133,0.22441930554394507,0.44031526714807195,1.0633563166644218,0.44031526714807195,False
20131231,10,169835460.0,79472411.0,83354232.0,14680317,5362.0,206.0,1652206.0,710958.0,10902228.0,8165884.0,2736344.0,2420857.0,944166.0,992608.0,827868.0,658706.0,6687836.0,0.019821501084671983,0.008529356973740698,0.003878495103437174,0.044870012003146796,0.033304833448873354,0.9274729427876154,0.08643846815029088,0.18472217987698902,0.49079404265752274,1.0488448878189942,0.49079404265752274,False
20141231,10,161093836.0,101371886.0,87146543.0,14068297,5728.0,210.0,2144371.0,1022700.0,8564183.0,5853950.0,2710233.0,2695470.0,945248.0,922311.0,68796.0,56084.0,8637986.0,0.024606495291499973,0.011735405270178072,0.0003481449159854881,0.003986552174723067,0.0394444877261563,0.9920173734332025,0.08732982806368829,0.1387790792409643,0.5409675823971316,0.8596717141081898,0.5409675823971316,False
20151231,10,124849675.0,98430542.0,84759792.0,13144721,6239.0,210.0,1575472.0,869905.0,8601184.0,5203494.0,3397690.0,2876594.0,1148906.0,978378.0,60822.0,39994.0,39475997.0,0.018587492522397882,0.010263179975713013,0.00032033723756189194,0.0030425902535321974,0.0961177231000279,0.9925288450554054,0.10528438299899459,0.13354311307155048,0.6788947748562422,0.86111272251249,0.6788947748562422,False
20161231,10,128801508.0,102351494.0,86891327.0,13448419,5916.0,210.0,2560148.0,1066513.0,8310573.0,5228494.0,3082079.0,385117.0,,,2645844.0,2564146.0,35878691.0,0.029463792168808744,0.012274101879005715,0.019907732757290388,0.19066523730410243,0.07996624068567659,0.6796587668314678,0.10441196853067901,0.13139445722208998,0.6746142056038661,0.8489502556748219,0.6746142056038661,False
20171231,10,149369554.0,117539696.0,101324328.0,14251181,6094.0,209.0,2298430.0,1056028.0,8950649.0,6282831.0,2667818.0,555516.0,,,3223647.0,3028898.0,74258359.0,0.022683890881565975,0.010422255156728006,0.02027788072527819,0.2125366311746374,0.05950828881208891,0.6796214547534017,0.095408874287728,0.12124568537254002,0.6783465926396218,0.8620434750826649,0.6783465926396218,False
20181231,10,152652063.0,118693869.0,104042577.0,14883534,6136.0,209.0,1921010.0,1071367.0,9933493.0,6726598.0,3206895.0,3339237.0,1507232.0,1256656.0,827128.0,660590.0,101209083.0,0.018463691071396664,0.010297390077141207,0.0043274226827841825,0.044383948059647654,0.0711842968736751,0.924067675617736,0.0974997239310156,0.12539429479714745,0.681566792844457,0.8765623521801282,0.681566792844457,False
20191231,10,167538318.0,139278464.0,113254792.0,15749313,6341.0,209.0,1933171.0,1072822.0,11305756.0,8085390.0,3220366.0,3491426.0,1655878.0,885468.0,1095321.0,866204.0,143809983.0,0.017069220346985405,0.009472641122328845,0.00517018441118646,0.05499947838994628,0.06334377173813946,0.9135646181855515,0.09400424444991742,0.11307787684964704,0.6759933688721884,0.813153654537718,0.6759933688721884,False
20201231,10,160435177.0,133917740.0,100767406.0,16819490,5561.0,209.0,2534455.0,1279835.0,10818893.0,7505157.0,3313736.0,2994472.0,1468998.0,815331.0,1339526.0,1070181.0,72267408.0,0.025151535606662338,0.012700882664380584,0.00667048848021653,0.06362743460116806,0.05883828349975264,0.8868562832398089,0.10483667182291326,0.12559568284231798,0.6280879784861645,0.7524574862150452,0.6280879784861645,False
20211231,10,165831996.0,137373791.0,114674630.0,17784908,5259.0,207.0,2247377.0,1366550.0,10084491.0,6560189.0,3524302.0,3050679.0,1562230.0,807188.0,1205066.0,965437.0,114621394.0,0.019597857,0.01191675962,0.005821777602,0.05428405927,0.07373090313,0.8885841944,0.1072465413,0.129463618,0.6915108830988201,0.8347635248706211,0.6915108830988201,False
20221231,10,185056051.0,148614571.0,130505614.0,20479900,5317.0,207.0,2346660.0,1309446.0,12170179.0,6578208.0,5591971.0,4128461.0,2181150.0,1154203.0,3709066.0,2945752.0,68534056.0,0.01798129543,0.010033637330000001,0.01591816093,0.14383624920000002,0.1090491744,0.7427071182999999,0.110668632,0.1378054646,0.7052220843078512,0.878148172967508,0.7052220843078512,False
20081231,11,1479142.0,790707.0,822872.0,674618,,,3499.0,3499.0,149468.0,46256.0,103212.0,269.0,,,101350.0,81219.0,804524.0,0.0042521801689691715,0.0042521801689691715,0.05490953539281557,0.12039257772546835,0.16617052071979532,0.31462383770076074,0.4560873803867377,0.8531832903970751,0.556317108161353,1.040678784935507,0.556317108161353,False
20091231,11,1640351.0,540493.0,1140665.0,1083869,177.0,8.0,4860.0,4860.0,166215.0,52671.0,113544.0,850.0,,,108435.0,94700.0,556482.0,0.00426067250244375,0.00426067250244375,0.05773154647999117,0.08737218243164073,0.25106911786167585,0.33046629948875,0.6607543141681262,2.005334019126982,0.6953786110411735,2.1104158610749817,0.6953786110411735,False
20101231,11,7773131.0,2674825.0,2724297.0,2137880,418.0,16.0,20596.0,20596.0,304333.0,197964.0,106369.0,2132.0,,,198165.0,167747.0,5635251.0,0.007560115508698208,0.007560115508698208,0.021580364463174493,0.07846417946750987,0.021528856670749708,0.5024242895990318,0.27503460317341877,0.7992597646575009,0.35047614661325016,1.0184954155879355,0.35047614661325016,False
20071231,12,2029312.0,1175120.0,1695080.0,764979,,,5284.0,5284.0,167560.0,70158.0,97402.0,467.0,,,131914.0,105011.0,1264333.0,0.0031172570026193453,0.0031172570026193453,0.051747094581809004,0.13727304932553705,0.31677713527471885,0.34869827539387477,0.3769647052794247,0.6509794744366534,0.8352978743534755,1.442473960106202,0.8352978743534755,False
20081231,12,3071192.0,1802174.0,1842151.0,729998,,,7625.0,7625.0,316373.0,211302.0,105071.0,70136.0,36724.0,29394.0,66171.0,47927.0,2341194.0,0.004139182944286326,0.004139182944286326,0.015605341509094841,0.06565360453042338,0.0883343001504872,0.8096395662943133,0.23769207525937813,0.4050652156783973,0.5998162928270196,1.0221826527294258,0.5998162928270196,False
20091231,12,7077701.0,4766310.0,4249434.0,1048425,,36.0,8495.0,8495.0,404982.0,250045.0,154937.0,135461.0,52006.0,69105.0,28117.0,21206.0,6029276.0,0.0019990897611305413,0.0019990897611305413,0.0029961706491980944,0.020226530271597872,0.05736155435273559,0.9320226389731713,0.14813072776032782,0.21996575967572396,0.6003975019572033,0.8915563612102444,0.6003975019572033,False
20101231,12,11162053.0,4580303.0,5833479.0,3223135,,,47008.0,47008.0,854357.0,639671.0,214686.0,13837.0,,,306754.0,274362.0,7938918.0,0.008058313058125348,0.008058313058125348,0.02457988687206556,0.0851227143759104,0.0413506260973943,0.6805517660805072,0.2887582597932477,0.7036947119000643,0.5226170311142583,1.2736011132887934,0.5226170311142583,False
20111231,12,22202146.0,5114610.0,6996248.0,3512043,,,68656.0,68656.0,2254367.0,1376227.0,878140.0,403079.0,197093.0,143678.0,500768.0,373587.0,18690103.0,0.009813259907310318,0.009813259907310318,0.016826616670298448,0.106373128119445,0.058397397301140345,0.7803720405565784,0.1581848439335549,0.6866687782646185,0.3151158451079459,1.3678947172902725,0.3151158451079459,False
20121231,12,17910205.0,8551253.0,9158872.0,3378805,,,230739.0,230739.0,2376159.0,1622056.0,754103.0,464781.0,207462.0,221400.0,246400.0,191045.0,14531400.0,0.025192949524788642,0.025192949524788642,0.010666823746573533,0.0565421798535281,0.08801567632209151,0.8943956400485678,0.1886525028607992,0.39512396604333894,0.5113772846262787,1.071056136451582,0.5113772846262787,False
20091231,13,17274676.0,8214755.0,5986300.0,2074456,892.0,,-23410.0,-23410.0,922209.0,784433.0,137776.0,49544.0,,,340473.0,299696.0,15200220.0,-0.003910595860548252,-0.003910595860548252,0.01734886373556297,0.14446968265415128,0.012429235514869732,0.7101000468304313,0.12008653592113681,0.2525280425283529,0.34653616658280595,0.7287253241271346,0.34653616658280595,False
20101231,13,27770492.0,15724718.0,8851629.0,3153588,1064.0,81.0,-59111.0,-59111.0,1846851.0,1748152.0,98699.0,54155.0,,,546648.0,478779.0,24616904.0,-0.00667797983851334,-0.00667797983851334,0.017240565993573324,0.15182040266515473,0.005263426780458805,0.7672803438124614,0.11355895315070398,0.20054973322892022,0.31874224626628866,0.562911780039553,0.31874224626628866,False
20031231,14,2686147.0,1448867.0,1596105.0,150968,,,10977.0,10977.0,174050.0,136974.0,37076.0,24200.0,7517.0,13015.0,27811.0,21767.0,2535179.0,0.006877367090510963,0.006877367090510963,0.00810342844230044,0.14418287319166975,0.034507310326598345,0.8528401725004631,0.05620243419291647,0.10419727966749191,0.59419867937235,1.1016228542716482,0.59419867937235,False
20041231,14,3728305.0,2169531.0,2362641.0,253547,,,21809.0,21809.0,275273.0,197448.0,77825.0,41114.0,15430.0,20866.0,59482.0,44673.0,3474758.0,0.009230771835416384,0.009230771835416384,0.011982120561488398,0.17619218527531383,0.057782245759974815,0.8004254405389808,0.06800597054157319,0.1168671938773864,0.6337037876461288,1.0890100210598512,0.6337037876461288,False
20051231,14,5524791.0,3096275.0,3330218.0,391464,352.0,,36537.0,36537.0,407416.0,310010.0,97406.0,61021.0,22401.0,30682.0,102547.0,74640.0,5133327.0,0.010971353827286983,0.010971353827286983,0.01351001331996088,0.19066887376617006,0.04503707238223115,0.7834633365570192,0.07085589301025143,0.12643063035421595,0.6027771910285837,1.0755562732638413,0.6027771910285837,False
20061231,14,11685318.0,4484804.0,5983267.0,1756381,562.0,,67523.0,67523.0,816971.0,595144.0,221827.0,112030.0,46213.0,52899.0,240010.0,177156.0,9928937.0,0.011285306171360896,0.011285306171360896,0.015160563024472249,0.10086422023467573,0.03923241171968971,0.7466067838983768,0.15030664976340394,0.39162937778328777,0.5120328774963591,1.3341200641098252,0.5120328774963591,False
20071231,14,23518684.0,8467382.0,9419378.0,3179345,865.0,30.0,133516.0,133516.0,2115914.0,1492959.0,622955.0,209542.0,88890.0,84063.0,460755.0,365632.0,20339339.0,0.014174608981612163,0.014174608981612163,0.015546448092078622,0.11500230393367188,0.044493397859848675,0.7870085648670337,0.13518379684849713,0.3754814652273867,0.4005061677770746,1.1124309733516216,0.4005061677770746,False
20081231,14,23606717.0,11081949.0,10515947.0,2992761,1037.0,42.0,341435.0,240781.0,2541248.0,1780422.0,760826.0,268343.0,106916.0,125490.0,480422.0,352167.0,20613956.0,0.03246830741919867,0.022896749099248978,0.014918084543479721,0.11767294481584063,0.058946818739303276,0.8100488417819639,0.12677582401652887,0.2700572796355587,0.44546418716334,0.9489257710895439,0.44546418716334,False
20091231,14,29240379.0,13648467.0,13358406.0,3251899,1100.0,51.0,300047.0,219839.0,2408016.0,1749422.0,658594.0,355879.0,134173.0,170585.0,504850.0,407547.0,25988480.0,0.022461287671597944,0.01645697847482701,0.013937815238304539,0.12532584806600697,0.04201803767979207,0.8065820713054532,0.11121261458341562,0.2382611175306355,0.45684790884550436,0.9787477230959345,0.45684790884550436,False
20101231,14,37987726.0,16186048.0,18684558.0,3533452,1464.0,71.0,447272.0,384428.0,3059322.0,2310698.0,748624.0,447778.0,156906.0,191456.0,601797.0,476321.0,34454274.0,0.023938056228036006,0.020574637088016746,0.01253881319455658,0.1348033028324709,0.0392563040897402,0.8209083012005274,0.09301562299359535,0.21830233050093512,0.49185776479487087,1.154361954196602,0.49185776479487087,False
20111231,14,41285500.0,18566902.0,22352405.0,4392621,1864.0,81.0,988679.0,591047.0,5776111.0,4939280.0,836831.0,542832.0,198204.0,272249.0,310132.0,234249.0,36892879.0,0.0442314372882918,0.02644221058091959,0.005673880660280244,0.053327842306449845,0.044768925097162036,0.9464573660916219,0.10639621658935945,0.23658341063037874,0.5414105436533407,1.2038844714104702,0.5414105436533407,False
20041231,15,2295520.0,1278079.0,1374968.0,355062,,,11845.0,11845.0,147512.0,75389.0,72123.0,34248.0,17380.0,15242.0,34002.0,20174.0,31369.0,0.008614745943178313,0.008614745943178313,0.008788422666759601,0.05681824582748928,0.08131207792647042,0.7632815600219996,0.15467606468251202,0.27780911821569715,0.5989788806022165,1.075808302929631,0.5989788806022165,False
20051231,15,4014307.0,1997698.0,2677532.0,703632,402.0,,19471.0,19471.0,259233.0,143546.0,115687.0,50258.0,30308.0,16083.0,85333.0,59057.0,128943.0,0.0072719952553321485,0.0072719952553321485,0.014711630176765255,0.08393165745730723,0.09029482974741145,0.6942970655986129,0.17528106345628275,0.352221406839272,0.6669973173451856,1.3403086953082999,0.6669973173451856,False
20061231,15,13822552.0,3539895.0,8912366.0,740734,668.0,29.0,27907.0,35333.0,697349.0,486748.0,210601.0,91386.0,48041.0,36346.0,167555.0,120969.0,390658.0,0.0031312672751545438,0.003964491583940785,0.008751567727869643,0.16330963611768864,0.043479077702895205,0.7753017678951949,0.053588801836303455,0.20925309931509267,0.6447699382863599,2.5176921914350565,0.6447699382863599,False
20071231,15,9557917.0,4336883.0,6175404.0,1672591,783.0,33.0,118931.0,40062.0,1084874.0,970679.0,114195.0,139338.0,68380.0,56474.0,80275.0,59944.0,146722.0,0.01925882096134925,0.0064873488438975,0.006271659400264723,0.03583900666690183,0.03533234901721027,0.9325585654612482,0.17499534678947307,0.3856666181679331,0.6461035390870208,1.4239268156415563,0.6461035390870208,False
20081231,15,19127427.0,9459244.0,8230884.0,1796165,1288.0,65.0,90683.0,63666.0,1039175.0,804461.0,234714.0,212799.0,91848.0,94332.0,254905.0,194205.0,1432640.0,0.011017407121762378,0.007735013638875241,0.010153221340225217,0.10812202665122637,0.022047309181682195,0.7996289789453412,0.09390520742805605,0.18988462502923067,0.43031841135768023,0.8701418422021887,0.43031841135768023,False
20091231,15,34389227.0,13986213.0,11728193.0,2357637,1752.0,96.0,97565.0,84837.0,2353158.0,1830750.0,522408.0,357503.0,162463.0,148176.0,350731.0,269407.0,842614.0,0.008318843320535398,0.007233595149738753,0.00783405221641068,0.11426992365661041,0.02331659152715533,0.8618616738033796,0.06855742933680946,0.16856864685243964,0.3410426468731036,0.8385538672977453,0.3410426468731036,False
20101231,15,45025421.0,19089860.0,13847786.0,3547632,2162.0,120.0,291896.0,140685.0,5340656.0,4031824.0,1308832.0,642625.0,267297.0,291083.0,565975.0,426495.0,539506.0,0.021078893044707652,0.010159385767515471,0.009472315650307856,0.1202196281914246,0.04242549520619509,0.89199824289027,0.07879175632805299,0.1858385551282199,0.3075548366332877,0.7254000815092411,0.3075548366332877,False
20111231,15,52782831.0,34261860.0,21147825.0,5393746,2227.0,122.0,497560.0,195464.0,5195232.0,4345159.0,850073.0,854873.0,301888.0,435686.0,427150.0,326430.0,1307146.0,0.02352771502506759,0.009242747185585279,0.006184397346932755,0.06052009123158562,0.02713879128010379,0.9240916679076667,0.10218750866167069,0.15742712158651048,0.4006572705431431,0.6172410079312681,0.4006572705431431,False
20121231,15,86226641.0,62383934.0,44030492.0,8599548,4953.0,,1553086.0,697512.0,4884211.0,4574838.0,309373.0,1052135.0,353930.0,592621.0,240456.0,217599.0,1977763.0,0.035272964926215226,0.01584156724844228,0.0025235704125364223,0.02530353920927007,0.007435795829260093,0.959018507083767,0.09973191464109103,0.13784876086846334,0.5106367532048477,0.7057985794868274,0.5106367532048477,False
20131231,15,99524603.0,65411576.0,41992591.0,8874048,6815.0,209.0,953676.0,483605.0,6298131.0,4668988.0,1629143.0,1926938.0,740441.0,964029.0,622218.0,476877.0,3204019.0,0.02271057768262025,0.011516436316111095,0.004791548879627281,0.05373838410610355,0.028579142232606956,0.9137980622165476,0.0891643647149238,0.13566479425598918,0.42193176093352514,0.6419749158772753,0.42193176093352514,False
20141231,15,106485935.0,74542719.0,56558835.0,9392415,8464.0,220.0,897091.0,705595.0,7922478.0,4677768.0,3244710.0,2514673.0,1008069.0,1297257.0,788434.0,630111.0,10838654.0,0.01586120011135307,0.012475416086629084,0.005917316686001772,0.06708721878238984,0.06605426347025845,0.9012095791501558,0.08820333877896644,0.12600043473058717,0.5311390185004244,0.7587439223943522,0.5311390185004244,False
20151231,15,150294272.0,103299771.0,82224372.0,9942643,,,1198781.0,920397.0,11321302.0,6643222.0,4678080.0,3354512.0,1467206.0,1692947.0,1147633.0,914498.0,,0.014579387727035481,0.011193724897041474,0.006084716255853051,0.09197735451227607,0.0701172728054853,0.8970304880942906,0.06615450387889699,0.09625038762186607,0.547089193126402,0.7959782602035004,0.547089193126402,False
20161231,15,189334271.0,120537469.0,104497028.0,14759106,,,16523097.0,1160699.0,14959081.0,8611781.0,6347300.0,4173423.0,2003352.0,1964478.0,2416782.0,1954407.0,,0.15812025773594252,0.011107483363067511,0.010322521061176506,0.1324204189603354,0.07618836041395248,0.8410219559470717,0.07795263859018951,0.12244413394809212,0.5519181891798131,0.8669256859873173,0.5519181891798131,False
20171231,15,216057406.0,128060094.0,123131648.0,16828140,6069.0,285.0,1214429.0,1339925.0,16797067.0,9151374.0,7645693.0,4600959.0,2376730.0,1975927.0,4004628.0,3201511.0,,0.009862850207283834,0.010882052029385653,0.014817872061279862,0.19024746644608378,0.08373308194731412,0.774475598611722,0.07788735554846012,0.131408149676979,0.5699024637924237,0.9615145839265119,0.5699024637924237,False
20181231,15,229477262.0,126018576.0,146324378.0,20381116,14528.0,286.0,2020501.0,1624742.0,19618067.0,9871512.0,9746555.0,5312647.0,2615979.0,2382566.0,5018414.0,4020335.0,,0.013808368965012786,0.011103700027346093,0.017519535334180516,0.1972578439767479,0.11850012431105361,0.7515953042218929,0.08881540516201557,0.16173104511195238,0.6376421643029714,1.1611334030627358,0.6376421643029714,False
20191231,15,319127480.0,174620270.0,178323092.0,24704048,14312.0,308.0,2357348.0,1935436.0,23137246.0,11239541.0,11897705.0,6422370.0,3538343.0,2527926.0,5818222.0,4647097.0,,0.013219533003611221,0.010853535446772087,0.014561882919014058,0.18811075010864617,0.08513870553900477,0.7522065995111697,0.077411221371472,0.14147296874526652,0.5587832548923709,1.0212049952734583,0.5587832548923709,False
20201231,15,374611571.0,183283117.0,203210901.0,30790113,15127.0,428.0,3360075.0,2452068.0,26176210.0,12285433.0,13890777.0,6896701.0,3789826.0,2449414.0,8069617.0,6453499.0,,0.016534915122491386,0.012066616445935643,0.017227174758037575,0.20959647013961916,0.0816939483608444,0.7038862933981747,0.08219210345747703,0.16799208516297767,0.5424576193883771,1.1087267846934314,0.5424576193883771,False
20211231,15,374611571.0,183283117.0,203210901.0,30790113,15127.0,329.0,3360075.0,2452068.0,26176210.0,12285433.0,13890777.0,6896701.0,3789826.0,2449414.0,8069617.0,6453499.0,62528131.0,0.01653491512,0.012066616450000001,0.01722717476,0.20959647010000002,0.08169394836,0.7038862934,0.08219210346,0.1679920852,0.5424576193883771,1.1087267846934314,0.5424576193883771,False
20221231,15,416273023.0,215797174.0,263856383.0,38994886,16326.0,347.0,3360073.0,3101572.0,33323404.0,15311836.0,18011568.0,9042382.0,5428661.0,3049311.0,10261271.0,8202685.0,82278514.0,0.01273447685,0.01175477343,0.01970506025,0.2103528396,0.11920171610000001,0.7035641761,0.09367622653,0.18070156010000002,0.6338541496118042,1.2227054604524155,0.6338541496118042,False
20091231,16,36513898.0,26353491.0,13512645.0,3977530,,12.0,144771.0,144771.0,1962485.0,835235.0,1127250.0,66295.0,,,2234915.0,1963457.0,,0.010713742572235117,0.010713742572235117,0.05377286752567475,0.4936372572928425,0.049202708787531774,0.28743689112992576,0.10893194695345866,0.15092990905834827,0.370068542120592,0.5127459204550926,0.370068542120592,False
20101231,16,47826055.0,26397614.0,18305717.0,4399808,,,185139.0,185139.0,2534074.0,782411.0,1751663.0,82542.0,,,2863814.0,2501880.0,,0.010113725673788139,0.010113725673788139,0.052312071317611286,0.5686339040249029,0.05958958418607284,0.23196756461318177,0.09199604692463134,0.16667445777485798,0.38275615665979557,0.6934610453808439,0.38275615665979557,False
20111231,16,53318563.0,39305713.0,22842734.0,5402948,,,226006.0,226006.0,3987214.0,1211989.0,2775225.0,122186.0,,,3837272.0,3331954.0,,0.009893999553643623,0.009893999553643623,0.06249144411487609,0.6166918504490512,0.09148378425633373,0.25798872153190394,0.10133333863480154,0.1374596105151432,0.42841991071664853,0.5811555689118272,0.42841991071664853,False
20121231,16,65876522.0,44612685.0,32042693.0,6174051,,,402999.0,402999.0,4350951.0,1450791.0,2900160.0,171741.0,,,3671038.0,3190178.0,,0.012576939148029787,0.012576939148029787,0.04842663065909886,0.5167074259671649,0.08600230722563974,0.30650997342058384,0.09372156896807636,0.1383922756498516,0.4864053539438527,0.718241751196997,0.4864053539438527,False
20131231,16,66660761.0,50671391.0,32331495.0,6623643,,,734498.0,734498.0,3799608.0,1201962.0,2597646.0,169436.0,,,3222082.0,2813698.0,,0.022717724621147274,0.022717724621147274,0.042209209102788366,0.4247961431496233,0.07583572770516236,0.2985531666623127,0.09936344711096233,0.13071760749571687,0.485015390088331,0.6380621167474957,0.485015390088331,False
20141231,16,84293405.0,65840544.0,33686286.0,10294737,,,896181.0,896181.0,3181587.0,765486.0,2416101.0,144783.0,,,3031281.0,2799781.0,,0.026603734231787978,0.026603734231787978,0.03321470997642105,0.27196236290446274,0.047781556129204705,0.23094188834341822,0.122129803630545,0.1563586260769656,0.3996313353340039,0.5116343813927176,0.3996313353340039,False
20151231,16,72215325.0,57957650.0,27656079.0,9986222,,,571571.0,571571.0,2909156.0,651235.0,2257921.0,161009.0,,,3298696.0,3004320.0,,0.02066710179704072,0.02066710179704072,0.041602249937946,0.30084650631640275,0.05070839956760257,0.19758108851017042,0.13828397227319825,0.1723020515842171,0.38296689795413924,0.4771773700279428,0.38296689795413924,False
