date_key,bank_key,total_assets,total_deposits,total_loans,total_equity,num_employees,num_branches,npl_amount,loan_loss_provision,interest_income,interest_expense,net_interest_income,non_interest_expense,personnel_expense,other_expense,profit_before_tax,profit_after_tax,off_balance_sheet,npl_ratio,llp_ratio,roa,roe,nim,cir,eta,etd,lta,ltd,gta,is_imputed,bank_name,bank_code,bank_type,charter_capital,year
20141231,10,161093836.0,101371886.0,87146543.0,14068297,5728.0,210.0,2144371.0,1022700.0,8564183.0,5853950.0,2710233.0,2695470.0,945248.0,922311.0,68796.0,56084.0,8637986.0,0.0246064952914999,0.011735405270178,0.0003481449159854,0.003986552174723,0.0394444877261563,0.9920173734332024,0.0873298280636882,0.1387790792409643,0.5409675823971316,0.8596717141081898,0.5409675823971316,False,Vietnam Export Import Commercial Joint Stock Bank,EIB,JSCB,,2014
20151231,10,124849675.0,98430542.0,84759792.0,13144721,6239.0,210.0,1575472.0,869905.0,8601184.0,5203494.0,3397690.0,2876594.0,1148906.0,978378.0,60822.0,39994.0,39475997.0,0.0185874925223978,0.010263179975713,0.0003203372375618,0.0030425902535321,0.0961177231000279,0.9925288450554054,0.1052843829989945,0.1335431130715504,0.6788947748562422,0.86111272251249,0.6788947748562422,False,Vietnam Export Import Commercial Joint Stock Bank,EIB,JSCB,,2015
20161231,10,128801508.0,102351494.0,86891327.0,13448419,5916.0,210.0,2560148.0,1066513.0,8310573.0,5228494.0,3082079.0,385117.0,,,2645844.0,2564146.0,35878691.0,0.0294637921688087,0.0122741018790057,0.0199077327572903,0.1906652373041024,0.0799662406856765,0.6796587668314678,0.104411968530679,0.1313944572220899,0.6746142056038661,0.8489502556748219,0.6746142056038661,False,Vietnam Export Import Commercial Joint Stock Bank,EIB,JSCB,,2016
20171231,10,149369554.0,117539696.0,101324328.0,14251181,6094.0,209.0,2298430.0,1056028.0,8950649.0,6282831.0,2667818.0,555516.0,,,3223647.0,3028898.0,74258359.0,0.0226838908815659,0.010422255156728,0.0202778807252781,0.2125366311746374,0.0595082888120889,0.6796214547534017,0.095408874287728,0.12124568537254,0.6783465926396218,0.8620434750826649,0.6783465926396218,False,Vietnam Export Import Commercial Joint Stock Bank,EIB,JSCB,,2017
20181231,10,152652063.0,118693869.0,104042577.0,14883534,6136.0,209.0,1921010.0,1071367.0,9933493.0,6726598.0,3206895.0,3339237.0,1507232.0,1256656.0,827128.0,660590.0,101209083.0,0.0184636910713966,0.0102973900771412,0.0043274226827841,0.0443839480596476,0.0711842968736751,0.924067675617736,0.0974997239310156,0.1253942947971474,0.681566792844457,0.8765623521801282,0.681566792844457,False,Vietnam Export Import Commercial Joint Stock Bank,EIB,JSCB,,2018
20191231,10,167538318.0,139278464.0,113254792.0,15749313,6341.0,209.0,1933171.0,1072822.0,11305756.0,8085390.0,3220366.0,3491426.0,1655878.0,885468.0,1095321.0,866204.0,143809983.0,0.0170692203469854,0.0094726411223288,0.0051701844111864,0.0549994783899462,0.0633437717381394,0.9135646181855516,0.0940042444499174,0.113077876849647,0.6759933688721884,0.813153654537718,0.6759933688721884,False,Vietnam Export Import Commercial Joint Stock Bank,EIB,JSCB,,2019
20201231,10,160435177.0,133917740.0,100767406.0,16819490,5561.0,209.0,2534455.0,1279835.0,10818893.0,7505157.0,3313736.0,2994472.0,1468998.0,815331.0,1339526.0,1070181.0,72267408.0,0.0251515356066623,0.0127008826643805,0.0066704884802165,0.063627434601168,0.0588382834997526,0.8868562832398089,0.1048366718229132,0.1255956828423179,0.6280879784861645,0.7524574862150452,0.6280879784861645,False,Vietnam Export Import Commercial Joint Stock Bank,EIB,JSCB,,2020
20211231,10,165831996.0,137373791.0,114674630.0,17784908,5259.0,207.0,2247377.0,1366550.0,10084491.0,6560189.0,3524302.0,3050679.0,1562230.0,807188.0,1205066.0,965437.0,114621394.0,0.019597857,0.01191675962,0.005821777602,0.05428405927,0.07373090313,0.8885841944,0.1072465413,0.129463618,0.6915108830988201,0.8347635248706211,0.6915108830988201,False,Vietnam Export Import Commercial Joint Stock Bank,EIB,JSCB,,2021
20221231,10,185056051.0,148614571.0,130505614.0,20479900,5317.0,207.0,2346660.0,1309446.0,12170179.0,6578208.0,5591971.0,4128461.0,2181150.0,1154203.0,3709066.0,2945752.0,68534056.0,0.01798129543,0.01003363733,0.01591816093,0.1438362492,0.1090491744,0.7427071182999999,0.110668632,0.1378054646,0.7052220843078512,0.878148172967508,0.7052220843078512,False,Vietnam Export Import Commercial Joint Stock Bank,EIB,JSCB,,2022
20081231,11,1479142.0,790707.0,822872.0,674618,,,3499.0,3499.0,149468.0,46256.0,103212.0,269.0,,,101350.0,81219.0,804524.0,0.0042521801689691,0.0042521801689691,0.0549095353928155,0.1203925777254683,0.1661705207197953,0.3146238377007607,0.4560873803867377,0.8531832903970751,0.556317108161353,1.040678784935507,0.556317108161353,False,First Joint Stock Commercial Bank,FCB,JSCB,,2008
20091231,11,1640351.0,540493.0,1140665.0,1083869,177.0,8.0,4860.0,4860.0,166215.0,52671.0,113544.0,850.0,,,108435.0,94700.0,556482.0,0.0042606725024437,0.0042606725024437,0.0577315464799911,0.0873721824316407,0.2510691178616758,0.33046629948875,0.6607543141681262,2.005334019126982,0.6953786110411735,2.1104158610749817,0.6953786110411735,False,First Joint Stock Commercial Bank,FCB,JSCB,,2009
20101231,11,7773131.0,2674825.0,2724297.0,2137880,418.0,16.0,20596.0,20596.0,304333.0,197964.0,106369.0,2132.0,,,198165.0,167747.0,5635251.0,0.0075601155086982,0.0075601155086982,0.0215803644631744,0.0784641794675098,0.0215288566707497,0.5024242895990318,0.2750346031734187,0.7992597646575009,0.3504761466132501,1.0184954155879355,0.3504761466132501,False,First Joint Stock Commercial Bank,FCB,JSCB,,2010
20071231,12,2029312.0,1175120.0,1695080.0,764979,,,5284.0,5284.0,167560.0,70158.0,97402.0,467.0,,,131914.0,105011.0,1264333.0,0.0031172570026193,0.0031172570026193,0.051747094581809,0.137273049325537,0.3167771352747188,0.3486982753938747,0.3769647052794247,0.6509794744366534,0.8352978743534755,1.442473960106202,0.8352978743534755,False,Great Asia Commercial Joint Stock Bank,GAB,JSCB,,2007
20081231,12,3071192.0,1802174.0,1842151.0,729998,,,7625.0,7625.0,316373.0,211302.0,105071.0,70136.0,36724.0,29394.0,66171.0,47927.0,2341194.0,0.0041391829442863,0.0041391829442863,0.0156053415090948,0.0656536045304233,0.0883343001504872,0.8096395662943133,0.2376920752593781,0.4050652156783973,0.5998162928270196,1.0221826527294258,0.5998162928270196,False,Great Asia Commercial Joint Stock Bank,GAB,JSCB,,2008
20091231,12,7077701.0,4766310.0,4249434.0,1048425,,36.0,8495.0,8495.0,404982.0,250045.0,154937.0,135461.0,52006.0,69105.0,28117.0,21206.0,6029276.0,0.0019990897611305,0.0019990897611305,0.002996170649198,0.0202265302715978,0.0573615543527355,0.9320226389731712,0.1481307277603278,0.2199657596757239,0.6003975019572033,0.8915563612102444,0.6003975019572033,False,Great Asia Commercial Joint Stock Bank,GAB,JSCB,,2009
20101231,12,11162053.0,4580303.0,5833479.0,3223135,,,47008.0,47008.0,854357.0,639671.0,214686.0,13837.0,,,306754.0,274362.0,7938918.0,0.0080583130581253,0.0080583130581253,0.0245798868720655,0.0851227143759104,0.0413506260973943,0.6805517660805072,0.2887582597932477,0.7036947119000643,0.5226170311142583,1.2736011132887934,0.5226170311142583,False,Great Asia Commercial Joint Stock Bank,GAB,JSCB,,2010
20111231,12,22202146.0,5114610.0,6996248.0,3512043,,,68656.0,68656.0,2254367.0,1376227.0,878140.0,403079.0,197093.0,143678.0,500768.0,373587.0,18690103.0,0.0098132599073103,0.0098132599073103,0.0168266166702984,0.106373128119445,0.0583973973011403,0.7803720405565784,0.1581848439335549,0.6866687782646185,0.3151158451079459,1.3678947172902725,0.3151158451079459,False,Great Asia Commercial Joint Stock Bank,GAB,JSCB,,2011
20121231,12,17910205.0,8551253.0,9158872.0,3378805,,,230739.0,230739.0,2376159.0,1622056.0,754103.0,464781.0,207462.0,221400.0,246400.0,191045.0,14531400.0,0.0251929495247886,0.0251929495247886,0.0106668237465735,0.0565421798535281,0.0880156763220915,0.8943956400485678,0.1886525028607992,0.3951239660433389,0.5113772846262787,1.071056136451582,0.5113772846262787,False,Great Asia Commercial Joint Stock Bank,GAB,JSCB,,2012
20091231,13,17274676.0,8214755.0,5986300.0,2074456,892.0,,-23410.0,-23410.0,922209.0,784433.0,137776.0,49544.0,,,340473.0,299696.0,15200220.0,-0.0039105958605482,-0.0039105958605482,0.0173488637355629,0.1444696826541512,0.0124292355148697,0.7101000468304313,0.1200865359211368,0.2525280425283529,0.3465361665828059,0.7287253241271346,0.3465361665828059,False,Global Petro Commercial Joint Stock Bank,GPB,JSCB,,2009
20101231,13,27770492.0,15724718.0,8851629.0,3153588,1064.0,81.0,-59111.0,-59111.0,1846851.0,1748152.0,98699.0,54155.0,,,546648.0,478779.0,24616904.0,-0.0066779798385133,-0.0066779798385133,0.0172405659935733,0.1518204026651547,0.0052634267804588,0.7672803438124614,0.1135589531507039,0.2005497332289202,0.3187422462662886,0.562911780039553,0.3187422462662886,False,Global Petro Commercial Joint Stock Bank,GPB,JSCB,,2010
20031231,14,2686147.0,1448867.0,1596105.0,150968,,,10977.0,10977.0,174050.0,136974.0,37076.0,24200.0,7517.0,13015.0,27811.0,21767.0,2535179.0,0.0068773670905109,0.0068773670905109,0.0081034284423004,0.1441828731916697,0.0345073103265983,0.8528401725004631,0.0562024341929164,0.1041972796674919,0.59419867937235,1.1016228542716482,0.59419867937235,False,Hanoi Building Commercial Joint Stock Bank,HBB,JSCB,,2003
20041231,14,3728305.0,2169531.0,2362641.0,253547,,,21809.0,21809.0,275273.0,197448.0,77825.0,41114.0,15430.0,20866.0,59482.0,44673.0,3474758.0,0.0092307718354163,0.0092307718354163,0.0119821205614883,0.1761921852753138,0.0577822457599748,0.8004254405389808,0.0680059705415731,0.1168671938773864,0.6337037876461288,1.0890100210598512,0.6337037876461288,False,Hanoi Building Commercial Joint Stock Bank,HBB,JSCB,,2004
20051231,14,5524791.0,3096275.0,3330218.0,391464,352.0,,36537.0,36537.0,407416.0,310010.0,97406.0,61021.0,22401.0,30682.0,102547.0,74640.0,5133327.0,0.0109713538272869,0.0109713538272869,0.0135100133199608,0.19066887376617,0.0450370723822311,0.7834633365570192,0.0708558930102514,0.1264306303542159,0.6027771910285837,1.0755562732638413,0.6027771910285837,False,Hanoi Building Commercial Joint Stock Bank,HBB,JSCB,,2005
20061231,14,11685318.0,4484804.0,5983267.0,1756381,562.0,,67523.0,67523.0,816971.0,595144.0,221827.0,112030.0,46213.0,52899.0,240010.0,177156.0,9928937.0,0.0112853061713608,0.0112853061713608,0.0151605630244722,0.1008642202346757,0.0392324117196897,0.7466067838983768,0.1503066497634039,0.3916293777832877,0.5120328774963591,1.3341200641098252,0.5120328774963591,False,Hanoi Building Commercial Joint Stock Bank,HBB,JSCB,,2006
20071231,14,23518684.0,8467382.0,9419378.0,3179345,865.0,30.0,133516.0,133516.0,2115914.0,1492959.0,622955.0,209542.0,88890.0,84063.0,460755.0,365632.0,20339339.0,0.0141746089816121,0.0141746089816121,0.0155464480920786,0.1150023039336718,0.0444933978598486,0.7870085648670337,0.1351837968484971,0.3754814652273867,0.4005061677770746,1.1124309733516216,0.4005061677770746,False,Hanoi Building Commercial Joint Stock Bank,HBB,JSCB,,2007
20081231,14,23606717.0,11081949.0,10515947.0,2992761,1037.0,42.0,341435.0,240781.0,2541248.0,1780422.0,760826.0,268343.0,106916.0,125490.0,480422.0,352167.0,20613956.0,0.0324683074191986,0.0228967490992489,0.0149180845434797,0.1176729448158406,0.0589468187393032,0.8100488417819639,0.1267758240165288,0.2700572796355587,0.44546418716334,0.948925771089544,0.44546418716334,False,Hanoi Building Commercial Joint Stock Bank,HBB,JSCB,,2008
20091231,14,29240379.0,13648467.0,13358406.0,3251899,1100.0,51.0,300047.0,219839.0,2408016.0,1749422.0,658594.0,355879.0,134173.0,170585.0,504850.0,407547.0,25988480.0,0.0224612876715979,0.016456978474827,0.0139378152383045,0.1253258480660069,0.042018037679792,0.8065820713054532,0.1112126145834156,0.2382611175306355,0.4568479088455043,0.9787477230959344,0.4568479088455043,False,Hanoi Building Commercial Joint Stock Bank,HBB,JSCB,,2009
20101231,14,37987726.0,16186048.0,18684558.0,3533452,1464.0,71.0,447272.0,384428.0,3059322.0,2310698.0,748624.0,447778.0,156906.0,191456.0,601797.0,476321.0,34454274.0,0.023938056228036,0.0205746370880167,0.0125388131945565,0.1348033028324709,0.0392563040897402,0.8209083012005274,0.0930156229935953,0.2183023305009351,0.4918577647948708,1.154361954196602,0.4918577647948708,False,Hanoi Building Commercial Joint Stock Bank,HBB,JSCB,,2010
20111231,14,41285500.0,18566902.0,22352405.0,4392621,1864.0,81.0,988679.0,591047.0,5776111.0,4939280.0,836831.0,542832.0,198204.0,272249.0,310132.0,234249.0,36892879.0,0.0442314372882918,0.0264422105809195,0.0056738806602802,0.0533278423064498,0.044768925097162,0.946457366091622,0.1063962165893594,0.2365834106303787,0.5414105436533407,1.2038844714104702,0.5414105436533407,False,Hanoi Building Commercial Joint Stock Bank,HBB,JSCB,,2011
20041231,15,2295520.0,1278079.0,1374968.0,355062,,,11845.0,11845.0,147512.0,75389.0,72123.0,34248.0,17380.0,15242.0,34002.0,20174.0,31369.0,0.0086147459431783,0.0086147459431783,0.0087884226667596,0.0568182458274892,0.0813120779264704,0.7632815600219996,0.154676064682512,0.2778091182156971,0.5989788806022165,1.075808302929631,0.5989788806022165,False,Ho Chi Minh City Development Joint Stock Commercial Bank,HDB,JSCB,,2004
20051231,15,4014307.0,1997698.0,2677532.0,703632,402.0,,19471.0,19471.0,259233.0,143546.0,115687.0,50258.0,30308.0,16083.0,85333.0,59057.0,128943.0,0.0072719952553321,0.0072719952553321,0.0147116301767652,0.0839316574573072,0.0902948297474114,0.6942970655986129,0.1752810634562827,0.352221406839272,0.6669973173451856,1.3403086953083,0.6669973173451856,False,Ho Chi Minh City Development Joint Stock Commercial Bank,HDB,JSCB,,2005
20061231,15,13822552.0,3539895.0,8912366.0,740734,668.0,29.0,27907.0,35333.0,697349.0,486748.0,210601.0,91386.0,48041.0,36346.0,167555.0,120969.0,390658.0,0.0031312672751545,0.0039644915839407,0.0087515677278696,0.1633096361176886,0.0434790777028952,0.7753017678951949,0.0535888018363034,0.2092530993150926,0.6447699382863599,2.5176921914350565,0.6447699382863599,False,Ho Chi Minh City Development Joint Stock Commercial Bank,HDB,JSCB,,2006
20071231,15,9557917.0,4336883.0,6175404.0,1672591,783.0,33.0,118931.0,40062.0,1084874.0,970679.0,114195.0,139338.0,68380.0,56474.0,80275.0,59944.0,146722.0,0.0192588209613492,0.0064873488438975,0.0062716594002647,0.0358390066669018,0.0353323490172102,0.9325585654612482,0.174995346789473,0.3856666181679331,0.6461035390870208,1.4239268156415563,0.6461035390870208,False,Ho Chi Minh City Development Joint Stock Commercial Bank,HDB,JSCB,,2007
20081231,15,19127427.0,9459244.0,8230884.0,1796165,1288.0,65.0,90683.0,63666.0,1039175.0,804461.0,234714.0,212799.0,91848.0,94332.0,254905.0,194205.0,1432640.0,0.0110174071217623,0.0077350136388752,0.0101532213402252,0.1081220266512263,0.0220473091816821,0.7996289789453412,0.093905207428056,0.1898846250292306,0.4303184113576802,0.8701418422021887,0.4303184113576802,False,Ho Chi Minh City Development Joint Stock Commercial Bank,HDB,JSCB,,2008
20091231,15,34389227.0,13986213.0,11728193.0,2357637,1752.0,96.0,97565.0,84837.0,2353158.0,1830750.0,522408.0,357503.0,162463.0,148176.0,350731.0,269407.0,842614.0,0.0083188433205353,0.0072335951497387,0.0078340522164106,0.1142699236566104,0.0233165915271553,0.8618616738033796,0.0685574293368094,0.1685686468524396,0.3410426468731036,0.8385538672977453,0.3410426468731036,False,Ho Chi Minh City Development Joint Stock Commercial Bank,HDB,JSCB,,2009
20101231,15,45025421.0,19089860.0,13847786.0,3547632,2162.0,120.0,291896.0,140685.0,5340656.0,4031824.0,1308832.0,642625.0,267297.0,291083.0,565975.0,426495.0,539506.0,0.0210788930447076,0.0101593857675154,0.0094723156503078,0.1202196281914246,0.042425495206195,0.89199824289027,0.0787917563280529,0.1858385551282199,0.3075548366332877,0.7254000815092411,0.3075548366332877,False,Ho Chi Minh City Development Joint Stock Commercial Bank,HDB,JSCB,,2010
20111231,15,52782831.0,34261860.0,21147825.0,5393746,2227.0,122.0,497560.0,195464.0,5195232.0,4345159.0,850073.0,854873.0,301888.0,435686.0,427150.0,326430.0,1307146.0,0.0235277150250675,0.0092427471855852,0.0061843973469327,0.0605200912315856,0.0271387912801037,0.9240916679076668,0.1021875086616706,0.1574271215865104,0.4006572705431431,0.6172410079312681,0.4006572705431431,False,Ho Chi Minh City Development Joint Stock Commercial Bank,HDB,JSCB,,2011
20121231,15,86226641.0,62383934.0,44030492.0,8599548,4953.0,,1553086.0,697512.0,4884211.0,4574838.0,309373.0,1052135.0,353930.0,592621.0,240456.0,217599.0,1977763.0,0.0352729649262152,0.0158415672484422,0.0025235704125364,0.02530353920927,0.00743579582926,0.959018507083767,0.099731914641091,0.1378487608684633,0.5106367532048477,0.7057985794868274,0.5106367532048477,False,Ho Chi Minh City Development Joint Stock Commercial Bank,HDB,JSCB,,2012
20131231,15,99524603.0,65411576.0,41992591.0,8874048,6815.0,209.0,953676.0,483605.0,6298131.0,4668988.0,1629143.0,1926938.0,740441.0,964029.0,622218.0,476877.0,3204019.0,0.0227105776826202,0.011516436316111,0.0047915488796272,0.0537383841061035,0.0285791422326069,0.9137980622165476,0.0891643647149238,0.1356647942559891,0.4219317609335251,0.6419749158772753,0.4219317609335251,False,Ho Chi Minh City Development Joint Stock Commercial Bank,HDB,JSCB,,2013
20141231,15,106485935.0,74542719.0,56558835.0,9392415,8464.0,220.0,897091.0,705595.0,7922478.0,4677768.0,3244710.0,2514673.0,1008069.0,1297257.0,788434.0,630111.0,10838654.0,0.015861200111353,0.012475416086629,0.0059173166860017,0.0670872187823898,0.0660542634702584,0.9012095791501558,0.0882033387789664,0.1260004347305871,0.5311390185004244,0.7587439223943522,0.5311390185004244,False,Ho Chi Minh City Development Joint Stock Commercial Bank,HDB,JSCB,,2014
20151231,15,150294272.0,103299771.0,82224372.0,9942643,,,1198781.0,920397.0,11321302.0,6643222.0,4678080.0,3354512.0,1467206.0,1692947.0,1147633.0,914498.0,,0.0145793877270354,0.0111937248970414,0.006084716255853,0.091977354512276,0.0701172728054853,0.8970304880942906,0.0661545038788969,0.096250387621866,0.547089193126402,0.7959782602035004,0.547089193126402,False,Ho Chi Minh City Development Joint Stock Commercial Bank,HDB,JSCB,,2015
20161231,15,189334271.0,120537469.0,104497028.0,14759106,,,16523097.0,1160699.0,14959081.0,8611781.0,6347300.0,4173423.0,2003352.0,1964478.0,2416782.0,1954407.0,,0.1581202577359425,0.0111074833630675,0.0103225210611765,0.1324204189603354,0.0761883604139524,0.8410219559470717,0.0779526385901895,0.1224441339480921,0.5519181891798131,0.8669256859873173,0.5519181891798131,False,Ho Chi Minh City Development Joint Stock Commercial Bank,HDB,JSCB,,2016
20171231,15,216057406.0,128060094.0,123131648.0,16828140,6069.0,285.0,1214429.0,1339925.0,16797067.0,9151374.0,7645693.0,4600959.0,2376730.0,1975927.0,4004628.0,3201511.0,,0.0098628502072838,0.0108820520293856,0.0148178720612798,0.1902474664460837,0.0837330819473141,0.774475598611722,0.0778873555484601,0.131408149676979,0.5699024637924237,0.961514583926512,0.5699024637924237,False,Ho Chi Minh City Development Joint Stock Commercial Bank,HDB,JSCB,,2017
20181231,15,229477262.0,126018576.0,146324378.0,20381116,14528.0,286.0,2020501.0,1624742.0,19618067.0,9871512.0,9746555.0,5312647.0,2615979.0,2382566.0,5018414.0,4020335.0,,0.0138083689650127,0.011103700027346,0.0175195353341805,0.1972578439767479,0.1185001243110536,0.7515953042218929,0.0888154051620155,0.1617310451119523,0.6376421643029714,1.1611334030627358,0.6376421643029714,False,Ho Chi Minh City Development Joint Stock Commercial Bank,HDB,JSCB,,2018
20191231,15,319127480.0,174620270.0,178323092.0,24704048,14312.0,308.0,2357348.0,1935436.0,23137246.0,11239541.0,11897705.0,6422370.0,3538343.0,2527926.0,5818222.0,4647097.0,,0.0132195330036112,0.010853535446772,0.014561882919014,0.1881107501086461,0.0851387055390047,0.7522065995111697,0.077411221371472,0.1414729687452665,0.5587832548923709,1.0212049952734583,0.5587832548923709,False,Ho Chi Minh City Development Joint Stock Commercial Bank,HDB,JSCB,,2019
20201231,15,374611571.0,183283117.0,203210901.0,30790113,15127.0,428.0,3360075.0,2452068.0,26176210.0,12285433.0,13890777.0,6896701.0,3789826.0,2449414.0,8069617.0,6453499.0,,0.0165349151224913,0.0120666164459356,0.0172271747580375,0.2095964701396191,0.0816939483608444,0.7038862933981747,0.082192103457477,0.1679920851629776,0.5424576193883771,1.1087267846934314,0.5424576193883771,False,Ho Chi Minh City Development Joint Stock Commercial Bank,HDB,JSCB,,2020
20211231,15,374611571.0,183283117.0,203210901.0,30790113,15127.0,329.0,3360075.0,2452068.0,26176210.0,12285433.0,13890777.0,6896701.0,3789826.0,2449414.0,8069617.0,6453499.0,62528131.0,0.01653491512,0.01206661645,0.01722717476,0.2095964701,0.08169394836,0.7038862934,0.08219210346,0.1679920852,0.5424576193883771,1.1087267846934314,0.5424576193883771,False,Ho Chi Minh City Development Joint Stock Commercial Bank,HDB,JSCB,,2021
20221231,15,416273023.0,215797174.0,263856383.0,38994886,16326.0,347.0,3360073.0,3101572.0,33323404.0,15311836.0,18011568.0,9042382.0,5428661.0,3049311.0,10261271.0,8202685.0,82278514.0,0.01273447685,0.01175477343,0.01970506025,0.2103528396,0.1192017161,0.7035641761,0.09367622653,0.1807015601,0.6338541496118042,1.2227054604524157,0.6338541496118042,False,Ho Chi Minh City Development Joint Stock Commercial Bank,HDB,JSCB,,2022
20091231,16,36513898.0,26353491.0,13512645.0,3977530,,12.0,144771.0,144771.0,1962485.0,835235.0,1127250.0,66295.0,,,2234915.0,1963457.0,,0.0107137425722351,0.0107137425722351,0.0537728675256747,0.4936372572928425,0.0492027087875317,0.2874368911299257,0.1089319469534586,0.1509299090583482,0.370068542120592,0.5127459204550926,0.370068542120592,False,HSBC Bank (Vietnam) Limited,HSBC,FOCB,,2009
20101231,16,47826055.0,26397614.0,18305717.0,4399808,,,185139.0,185139.0,2534074.0,782411.0,1751663.0,82542.0,,,2863814.0,2501880.0,,0.0101137256737881,0.0101137256737881,0.0523120713176112,0.5686339040249029,0.0595895841860728,0.2319675646131817,0.0919960469246313,0.1666744577748579,0.3827561566597955,0.6934610453808439,0.3827561566597955,False,HSBC Bank (Vietnam) Limited,HSBC,FOCB,,2010
20111231,16,53318563.0,39305713.0,22842734.0,5402948,,,226006.0,226006.0,3987214.0,1211989.0,2775225.0,122186.0,,,3837272.0,3331954.0,,0.0098939995536436,0.0098939995536436,0.062491444114876,0.6166918504490512,0.0914837842563337,0.2579887215319039,0.1013333386348015,0.1374596105151432,0.4284199107166485,0.5811555689118272,0.4284199107166485,False,HSBC Bank (Vietnam) Limited,HSBC,FOCB,,2011
20121231,16,65876522.0,44612685.0,32042693.0,6174051,,,402999.0,402999.0,4350951.0,1450791.0,2900160.0,171741.0,,,3671038.0,3190178.0,,0.0125769391480297,0.0125769391480297,0.0484266306590988,0.5167074259671649,0.0860023072256397,0.3065099734205838,0.0937215689680763,0.1383922756498516,0.4864053539438527,0.718241751196997,0.4864053539438527,False,HSBC Bank (Vietnam) Limited,HSBC,FOCB,,2012
20131231,16,66660761.0,50671391.0,32331495.0,6623643,,,734498.0,734498.0,3799608.0,1201962.0,2597646.0,169436.0,,,3222082.0,2813698.0,,0.0227177246211472,0.0227177246211472,0.0422092091027883,0.4247961431496233,0.0758357277051623,0.2985531666623127,0.0993634471109623,0.1307176074957168,0.485015390088331,0.6380621167474957,0.485015390088331,False,HSBC Bank (Vietnam) Limited,HSBC,FOCB,,2013
20141231,16,84293405.0,65840544.0,33686286.0,10294737,,,896181.0,896181.0,3181587.0,765486.0,2416101.0,144783.0,,,3031281.0,2799781.0,,0.0266037342317879,0.0266037342317879,0.033214709976421,0.2719623629044627,0.0477815561292047,0.2309418883434182,0.122129803630545,0.1563586260769656,0.3996313353340039,0.5116343813927176,0.3996313353340039,False,HSBC Bank (Vietnam) Limited,HSBC,FOCB,,2014
20151231,16,72215325.0,57957650.0,27656079.0,9986222,,,571571.0,571571.0,2909156.0,651235.0,2257921.0,161009.0,,,3298696.0,3004320.0,,0.0206671017970407,0.0206671017970407,0.041602249937946,0.3008465063164027,0.0507083995676025,0.1975810885101704,0.1382839722731982,0.1723020515842171,0.3829668979541392,0.4771773700279428,0.3829668979541392,False,HSBC Bank (Vietnam) Limited,HSBC,FOCB,,2015
20161231,16,71138048.0,56011014.0,32507152.0,10632673,,,567396.0,567396.0,2716224.0,409531.0,2306693.0,204851.0,,,3647184.0,3286546.0,,0.0174544973979879,0.0174544973979879,0.0461995527344242,0.3090987562581864,0.0597567836862112,0.1441681297438547,0.149465346589212,0.1898318248621601,0.4569587290334421,0.5803707106605854,0.4569587290334421,False,HSBC Bank (Vietnam) Limited,HSBC,FOCB,,2016
20171231,16,87786108.0,74353240.0,39904385.0,11186927,,,570557.0,570557.0,2986754.0,259651.0,2727103.0,227733.0,,,4104853.0,3652011.0,,0.0142981028275463,0.0142981028275463,0.0416012405972024,0.3264534576832404,0.0570232320642885,0.10613215302259,0.1274339101580856,0.1504564831337545,0.4545637790434905,0.5366865653736138,0.4545637790434905,False,HSBC Bank (Vietnam) Limited,HSBC,FOCB,,2017
20181231,16,87786108.0,74353240.0,39333828.0,11186927,,,,,2986754.0,259651.0,2727103.0,227733.0,,,4104853.0,3652011.0,,0.0158763001127671,0.013437520987788,0.0416012405972024,0.3264534576832404,0.0563509514634132,0.10613215302259,0.1274339101580856,0.1504564831337545,0.4480643793890486,0.5290129656757392,0.4480643793890486,True,HSBC Bank (Vietnam) Limited,HSBC,FOCB,,2018
20191231,16,100732644.0,85072414.0,44111305.0,12143257,98.0,1408.0,,,3779273.0,305491.0,3473782.0,300305.0,,,4952424.0,4324157.0,,0.0158763001127671,0.013437520987788,0.0429270674161992,0.3560953210493692,0.0614442280809961,0.1089910079126051,0.1205493722571205,0.1427402424480396,0.4379047669988688,0.518514791410527,0.4379047669988688,True,HSBC Bank (Vietnam) Limited,HSBC,FOCB,,2019
20201231,16,125167367.0,109908707.0,47548571.0,12878099,98.0,1443.0,1111841.0,,4214682.0,507548.0,3707134.0,2604929.0,289529.0,1952780.0,2825996.0,2219732.0,,0.023383268447752,0.013437520987788,0.0177341111601396,0.1723648808725573,0.0478238385696888,0.5241207630311698,0.1028870328477869,0.1171708716398601,0.379879933081919,0.4326187824227611,0.379879933081919,True,HSBC Bank (Vietnam) Limited,HSBC,FOCB,,2020
20211231,16,129044788.0,111450623.0,47428378.0,12449360,98.0,1485.0,1027957.0,,3254833.0,301594.0,2953239.0,2738077.0,311201.0,2105532.0,1969824.0,1566476.0,,0.021673880561549,0.013437520987788,0.0121390102171348,0.1258278337199663,0.0362215918237422,0.6067819211317708,0.0964731717797079,0.1117029197764107,0.3675342393526192,0.4255550729402383,0.3675342393526192,True,HSBC Bank (Vietnam) Limited,HSBC,FOCB,,2021
20221231,16,198614175.0,175516105.0,63128276.0,15977157,1284.0,,216730.0,613202.0,5290420.0,274057.0,5016363.0,398535.0,,,7327997.0,6396125.0,,0.0034331683629999,0.009713586983,0.03220376894,0.4003293577,0.03705562726,0.08406781051,0.0804431858899999,0.09102957817,0.3178437591375339,0.3596722705303881,0.3178437591375339,False,HSBC Bank (Vietnam) Limited,HSBC,FOCB,,2022
